Date,L1_BTC_Supply,L1_BalanceSheet_FED,L1_BalanceSheet_global,L1_Bitcoin_Wikipedia_Search,L1_Dollar_Index,L1_GLD,L1_HashRate,L1_M2_Liquidity,L1_Miners_Revenue_USD,L1_Mining_Difficulty,L1_Nr_Addresses,L1_Nr_Transactions,L1_OIL_USD,L1_QQQ,L1_TLT,L1_Ten_YR_USA,L1_USD_OnChain_Volume,L1_VIX,BTC_USD
2020-06-24,,,,,,,,,,,,,,,,,,,
2020-06-25,,,,,,,,,,,,,,,,,,,
2020-06-26,7.265036537871358,6.850933423862459,4.304632511963484,3.361296024416617,1.9895388155395703,2.2149232816628994,8.046972014370624,4.2579352366344425,6.954665579613529,13.198237551219062,5.784293106278318,5.487840076011506,1.599337132992489,2.3767457407931194,2.1656631213903914,-0.156767205263664,9.137422471802166,1.5455544940257346,3.9618039587480816
2020-06-27,,,,,,,,,,,,,,,,,,,
2020-06-28,,,,,,,,,,,,,,,,,,,
2020-06-29,,,,,,,,,,,,,,,,,,,
2020-06-30,,,,,,,,,,,,,,,,,,,
2020-07-01,,,,,,,,,,,,,,,,,,,
2020-07-02,,,,,,,,,,,,,,,,,,,
2020-07-03,7.265188084098978,6.850174441786273,4.303897936425599,3.346185260804259,1.9890046156985368,2.2215185428141995,8.109527518035266,4.257707366919088,6.955494414773522,13.198237551219062,5.782178900021543,5.488369386891114,1.5853479300332465,2.3702927085652044,2.173245149612828,-0.1965428996552406,9.159462943773832,1.5407047775864826,3.957437749842197
2020-07-04,,,,,,,,,,,,,,,,,,,
2020-07-05,,,,,,,,,,,,,,,,,,,
2020-07-06,,,,,,,,,,,,,,,,,,,
2020-07-07,,,,,,,,,,,,,,,,,,,
2020-07-08,,,,,,,,,,,,,,,,,,,
2020-07-09,,,,,,,,,,,,,,,,,,,
2020-07-10,7.265345618418094,6.845658538472588,4.304054985241486,3.325134330167547,1.9882020988969211,2.22266444560554,8.106856781130062,4.259008213824555,6.961055100416005,13.198223057957602,5.797130571509525,5.499019617729375,1.609060566232197,2.3914114102852007,2.169369359260454,-0.1745738630401888,9.013412759385632,1.442166090572876,3.9679488583518623
2020-07-11,,,,,,,,,,,,,,,,,,,
2020-07-12,,,,,,,,,,,,,,,,,,,
2020-07-13,,,,,,,,,,,,,,,,,,,
2020-07-14,,,,,,,,,,,,,,,,,,,
2020-07-15,,,,,,,,,,,,,,,,,,,
2020-07-16,,,,,,,,,,,,,,,,,,,
2020-07-17,7.265509281579133,6.840151027804039,4.302673245546896,3.342197014679481,1.9852018652210723,2.2283746966887628,8.101495052757956,4.263366177818058,6.9840340965018,13.198223057957602,5.81264315098034,5.517320718459488,1.6079908503760183,2.4112380088029823,2.176583263727454,-0.1965428996552406,9.057662200817042,1.4360035502396462,3.961743254277752
2020-07-18,,,,,,,,,,,,,,,,,,,
2020-07-19,,,,,,,,,,,,,,,,,,,
2020-07-20,,,,,,,,,,,,,,,,,,,
2020-07-21,,,,,,,,,,,,,,,,,,,
2020-07-22,,,,,,,,,,,,,,,,,,,
2020-07-23,,,,,,,,,,,,,,,,,,,
2020-07-24,7.265655215325817,6.842522122382603,4.3019732007247695,3.4821791371274977,1.9819997251814647,2.230755361576793,8.00752618804033,4.263441953564539,6.938105476900697,13.239198061965698,5.809108256275656,5.500281376530172,1.6084190529499065,2.4036870186432777,2.1777567799142967,-0.1965428996552406,9.016141803551871,1.409595024557881,3.980013830906052
2020-07-25,,,,,,,,,,,,,,,,,,,
2020-07-26,,,,,,,,,,,,,,,,,,,
2020-07-27,,,,,,,,,,,,,,,,,,,
2020-07-28,,,,,,,,,,,,,,,,,,,
2020-07-29,,,,,,,,,,,,,,,,,,,
2020-07-30,,,,,,,,,,,,,,,,,,,
2020-07-31,7.2657977147859345,6.842905843800972,4.29949947130542,3.4906406069907936,1.9751559896338096,2.2521245450889595,8.142470056766054,4.261031976935003,6.956244399525224,13.239198061965698,5.824659607051339,5.513065703658317,1.6158448925043574,2.397176406621531,2.1778888766965023,-0.1965428996552406,9.09138120868313,1.4122925118876006,4.055099926680492
2020-08-01,,,,,,,,,,,,,,,,,,,
2020-08-02,,,,,,,,,,,,,,,,,,,
2020-08-03,,,,,,,,,,,,,,,,,,,
2020-08-04,,,,,,,,,,,,,,,,,,,
2020-08-05,,,,,,,,,,,,,,,,,,,
2020-08-06,,,,,,,,,,,,,,,,,,,
2020-08-07,7.265949289950623,6.841924311591873,4.300101119835304,3.548161197812581,1.9707651498572127,2.268179981157479,8.10767460284811,4.257877680834554,7.054558625898052,13.226537053262009,5.836635932450704,5.517608686913525,1.6049816345442145,2.4142221361920875,2.1778888766965023,-0.1965428996552406,9.277139025128728,1.3884564364448095,4.064600983349081
2020-08-08,,,,,,,,,,,,,,,,,,,
2020-08-09,,,,,,,,,,,,,,,,,,,
2020-08-10,,,,,,,,,,,,,,,,,,,
2020-08-11,,,,,,,,,,,,,,,,,,,
2020-08-12,,,,,,,,,,,,,,,,,,,
2020-08-13,,,,,,,,,,,,,,,,,,,
2020-08-14,7.266099635563403,6.84168707023721,4.300914740331031,3.474174623107634,1.9705328411155976,2.2806011259801333,8.104826759975284,4.2605579069885655,7.081424835546168,13.226537053262009,5.836320678960477,5.501701519429179,1.6151080003045386,2.4234053381693577,2.1778888766965023,-0.1965428996552406,9.23378831206098,1.346548540646246,4.0709432117159805
2020-08-15,,,,,,,,,,,,,,,,,,,
2020-08-16,,,,,,,,,,,,,,,,,,,
2020-08-17,,,,,,,,,,,,,,,,,,,
2020-08-18,,,,,,,,,,,,,,,,,,,
2020-08-19,,,,,,,,,,,,,,,,,,,
2020-08-20,,,,,,,,,,,,,,,,,,,
2020-08-21,7.266255516359683,6.842439294887997,4.301418471998015,3.470011255630489,1.9689496738633965,2.261358030220664,8.148275979999779,4.26214009000342,7.091480945007639,13.22911339008369,5.8359400266970125,5.506656149094525,1.6233526641861975,2.424507783591297,2.168762367144521,-0.1493537700744503,9.20684148961703,1.3434085787770818,4.061729479657775
2020-08-22,,,,,,,,,,,,,,,,,,,
2020-08-23,,,,,,,,,,,,,,,,,,,
2020-08-24,,,,,,,,,,,,,,,,,,,
2020-08-25,,,,,,,,,,,,,,,,,,,
2020-08-26,,,,,,,,,,,,,,,,,,,
2020-08-27,,,,,,,,,,,,,,,,,,,
2020-08-28,7.266404286214004,6.845757480593808,4.301756559386655,3.481340236781472,1.9696488404807253,2.2601429661758043,8.115891207022488,4.263789878630574,7.084441985089958,13.22911339008369,5.828858404191799,5.501189981035244,1.6267508552485344,2.43973238348959,2.17672670243558,-0.193820035723351,9.215259966838984,1.3529539293502149,4.062025505316672
2020-08-29,,,,,,,,,,,,,,,,,,,
2020-08-30,,,,,,,,,,,,,,,,,,,
2020-08-31,,,,,,,,,,,,,,,,,,,
2020-09-01,,,,,,,,,,,,,,,,,,,
2020-09-02,,,,,,,,,,,,,,,,,,,
2020-09-03,,,,,,,,,,,,,,,,,,,
2020-09-04,7.266551829680004,6.844503145654949,4.302094117350046,3.4559319556497243,1.9655309565364192,2.265737362879927,8.153108595587346,4.261438930588738,7.061293529669164,13.244474872414884,5.82619877654192,5.504962260498275,1.6331653660214556,2.455853891464008,2.1632449029550265,-0.1372724881581427,9.144654786514264,1.360971866408493,4.019835916239986
2020-09-05,,,,,,,,,,,,,,,,,,,
2020-09-06,,,,,,,,,,,,,,,,,,,
2020-09-07,,,,,,,,,,,,,,,,,,,
2020-09-08,,,,,,,,,,,,,,,,,,,
2020-09-09,,,,,,,,,,,,,,,,,,,
2020-09-10,,,,,,,,,,,,,,,,,,,
2020-09-11,7.2666965322938655,6.84618192620739,4.302294867322416,3.459780077684022,1.967173428673234,2.259211491769601,8.071254759678395,4.264272252074995,7.054358290460972,13.244474872414884,5.828501264474667,5.49095763207113,1.5995555959848295,2.4423590821923664,2.1680801898412607,-0.1420647258022137,9.286937959955406,1.4878451201114355,4.01697069615394
2020-09-12,,,,,,,,,,,,,,,,,,,
2020-09-13,,,,,,,,,,,,,,,,,,,
2020-09-14,,,,,,,,,,,,,,,,,,,
2020-09-15,,,,,,,,,,,,,,,,,,,
2020-09-16,,,,,,,,,,,,,,,,,,,
2020-09-17,,,,,,,,,,,,,,,,,,,
2020-09-18,7.266853080005938,6.845756055788977,4.303085280915441,3.4350476413399647,1.970021274348852,2.261143860436422,8.075524492290745,4.267469763409195,7.032481572244476,13.239199287121004,5.828229991871362,5.500832367760197,1.57205801122866,2.421770418602293,2.1726989024355383,-0.1745738630401888,9.166216925037558,1.4292676799975312,4.038933551454671
2020-09-19,,,,,,,,,,,,,,,,,,,
2020-09-20,,,,,,,,,,,,,,,,,,,
2020-09-21,,,,,,,,,,,,,,,,,,,
2020-09-22,,,,,,,,,,,,,,,,,,,
2020-09-23,,,,,,,,,,,,,,,,,,,
2020-09-24,,,,,,,,,,,,,,,,,,,
2020-09-25,7.267023661566458,6.849079892571707,4.304991904388679,3.422941409919984,1.968155938576164,2.262925462097325,8.153129350103415,4.269435885135039,7.073536477422636,13.239199287121004,5.832922208129156,5.508738591794541,1.613947483228229,2.415983219906781,2.1702894754597013,-0.1586405259643771,9.176100072900304,1.4121244048905437,4.029145053062006
2020-09-26,,,,,,,,,,,,,,,,,,,
2020-09-27,,,,,,,,,,,,,,,,,,,
2020-09-28,,,,,,,,,,,,,,,,,,,
2020-09-29,,,,,,,,,,,,,,,,,,,
2020-09-30,,,,,,,,,,,,,,,,,,,
2020-10-01,,,,,,,,,,,,,,,,,,,
2020-10-02,7.267172315287052,6.850839817541756,4.304936097242215,3.4081187724878728,1.975799318087284,2.242889128250229,8.210219810099003,4.268327525170825,7.018594919167959,13.285886986716823,5.821608593025016,5.494473834228815,1.6047658847038873,2.423549200765891,2.174385442268094,-0.1811145989185443,9.19545825375737,1.4212747773940295,4.024347722404313
2020-10-03,,,,,,,,,,,,,,,,,,,
2020-10-04,,,,,,,,,,,,,,,,,,,
2020-10-05,,,,,,,,,,,,,,,,,,,
2020-10-06,,,,,,,,,,,,,,,,,,,
2020-10-07,,,,,,,,,,,,,,,,,,,
2020-10-08,,,,,,,,,,,,,,,,,,,
2020-10-09,7.267317251359329,6.848566511958804,4.302160782253791,3.33665982345442,1.9723879821591148,2.251735514106513,8.115872013855547,4.266864092026306,7.015092344456532,13.285886986716823,5.818779299337239,5.487407679838085,1.5687882033722862,2.427925158277924,2.1685567161326302,-0.1573907728861124,9.17631719071179,1.441380871725254,4.043707218425038
2020-10-10,,,,,,,,,,,,,,,,,,,
2020-10-11,,,,,,,,,,,,,,,,,,,
2020-10-12,,,,,,,,,,,,,,,,,,,
2020-10-13,,,,,,,,,,,,,,,,,,,
2020-10-14,,,,,,,,,,,,,,,,,,,
2020-10-15,,,,,,,,,,,,,,,,,,,
2020-10-16,7.267468883685568,6.849704897744797,4.303506805999376,3.380004385560087,1.9687630368036395,2.2578704902147373,8.13424872730856,4.27022684161085,7.040942494553451,13.285514264157,5.827851308668058,5.503577859686337,1.6085260172550069,2.4456089061440567,2.161399809748037,-0.1106983108541897,9.14055257561863,1.3979400086720375,4.054086143412903
2020-10-17,,,,,,,,,,,,,,,,,,,
2020-10-18,,,,,,,,,,,,,,,,,,,
2020-10-19,,,,,,,,,,,,,,,,,,,
2020-10-20,,,,,,,,,,,,,,,,,,,
2020-10-21,,,,,,,,,,,,,,,,,,,
2020-10-22,,,,,,,,,,,,,,,,,,,
2020-10-23,7.267623247901649,6.854392649099297,4.304819331795988,3.4192710950373595,1.971646883479082,2.251151350608678,8.172292081095796,4.270520458611554,7.065185113552035,13.285514264157,5.826893633801254,5.493786958512174,1.61151089847393,2.4498444495807483,2.164912097715295,-0.1284270541554028,9.157801108689307,1.4379090331218376,4.111840292087549
2020-10-24,,,,,,,,,,,,,,,,,,,
2020-10-25,,,,,,,,,,,,,,,,,,,
2020-10-26,,,,,,,,,,,,,,,,,,,
2020-10-27,,,,,,,,,,,,,,,,,,,
2020-10-28,,,,,,,,,,,,,,,,,,,
2020-10-29,,,,,,,,,,,,,,,,,,,
2020-10-30,7.267761586669695,6.85595898161103,4.305320139970602,3.637746970649199,1.9674075408822875,2.2519787085795464,8.114689558089621,4.271811413892011,7.057618113962893,13.300972143665351,5.821953027939458,5.4802874797009125,1.600428309102751,2.4441319845154026,2.1557202223440832,-0.0752039936137727,9.268954485959853,1.440121591160929,4.132450212053483
2020-10-31,,,,,,,,,,,,,,,,,,,
2020-11-01,,,,,,,,,,,,,,,,,,,
2020-11-02,,,,,,,,,,,,,,,,,,,
2020-11-03,,,,,,,,,,,,,,,,,,,
2020-11-04,,,,,,,,,,,,,,,,,,,
2020-11-05,,,,,,,,,,,,,,,,,,,
2020-11-06,7.267878348980373,6.854081608461188,4.305372875090895,3.5100085129402347,1.97331262468098,2.246005896554113,8.042741241220513,4.270369014312563,7.069814687295325,13.300972143665351,5.787272992112989,5.424240450902234,1.553761709499489,2.420048866574512,2.1545089848349663,-0.0655015415324411,9.24821922628798,1.5800121177583626,4.192863386338602
2020-11-07,,,,,,,,,,,,,,,,,,,
2020-11-08,,,,,,,,,,,,,,,,,,,
2020-11-09,,,,,,,,,,,,,,,,,,,
2020-11-10,,,,,,,,,,,,,,,,,,,
2020-11-11,,,,,,,,,,,,,,,,,,,
2020-11-12,,,,,,,,,,,,,,,,,,,
2020-11-13,7.268014849291124,6.854760082478128,4.306026520596888,3.5445818032049923,1.9648722244449717,2.2629017684420587,8.106130808742531,4.274723449673547,7.1957883432957175,13.224993259156427,5.824167596359654,5.474647845705902,1.5698418922666502,2.458930989201849,2.160017279975606,-0.0861861514044738,9.426689345788756,1.395501134968229,4.213061973547293
2020-11-14,,,,,,,,,,,,,,,,,,,
2020-11-15,,,,,,,,,,,,,,,,,,,
2020-11-16,,,,,,,,,,,,,,,,,,,
2020-11-17,,,,,,,,,,,,,,,,,,,
2020-11-18,,,,,,,,,,,,,,,,,,,
2020-11-19,,,,,,,,,,,,,,,,,,,
2020-11-20,7.268170337066467,6.855847145202059,4.305385879436971,3.538878810416676,1.9673607499676,2.248365680590108,8.064454178179027,4.276560600674184,7.226102459492578,13.224993259156427,5.8254630261298,5.475208843019106,1.6034691712931846,2.4534719894722805,2.1565984383068866,-0.0491485378648371,9.375574753121596,1.3636119870640142,4.271208980444047
2020-11-21,,,,,,,,,,,,,,,,,,,
2020-11-22,,,,,,,,,,,,,,,,,,,
2020-11-23,,,,,,,,,,,,,,,,,,,
2020-11-24,,,,,,,,,,,,,,,,,,,
2020-11-25,,,,,,,,,,,,,,,,,,,
2020-11-26,,,,,,,,,,,,,,,,,,,
2020-11-27,7.268328842149232,6.859923282020636,4.305891914439745,3.6931865705758833,1.965624964240184,2.2447470488711407,8.167189124646693,4.278458637713629,7.255685148756568,13.245433724152326,5.846700904505172,5.4986194724853465,1.624797594682725,2.452650245537238,2.1657010412148208,-0.0814454714481606,9.424726258535951,1.374748359990711,4.234390722392193
2020-11-28,,,,,,,,,,,,,,,,,,,
2020-11-29,,,,,,,,,,,,,,,,,,,
2020-11-30,,,,,,,,,,,,,,,,,,,
2020-12-01,,,,,,,,,,,,,,,,,,,
2020-12-02,,,,,,,,,,,,,,,,,,,
2020-12-03,,,,,,,,,,,,,,,,,,,
2020-12-04,7.268487581957846,6.858325412341301,4.308261832209028,3.7134905430939424,1.962795374188952,2.224766056670263,8.129400563757294,4.277886432575274,7.281841550130361,13.245433724152326,5.849339813636289,5.501618064046308,1.6582976386643369,2.4653692798969207,2.162218508046293,-0.0746879045651914,9.48254916104532,1.3188977178073371,4.271027994262323
2020-12-05,,,,,,,,,,,,,,,,,,,
2020-12-06,,,,,,,,,,,,,,,,,,,
2020-12-07,,,,,,,,,,,,,,,,,,,
2020-12-08,,,,,,,,,,,,,,,,,,,
2020-12-09,,,,,,,,,,,,,,,,,,,
2020-12-10,,,,,,,,,,,,,,,,,,,
2020-12-11,7.268633980793502,6.858682379239279,4.30714405902545,3.735883925948421,1.9576072724475089,2.236335704412981,8.137139617740033,4.279714841533779,7.271615128782524,13.282331006876278,5.850641334794552,5.494348432219342,1.6652056126769508,2.4747230747105045,2.1488359988241887,-0.0136762310703228,9.44339340165774,1.3178545084564557,4.256112775350614
2020-12-12,,,,,,,,,,,,,,,,,,,
2020-12-13,,,,,,,,,,,,,,,,,,,
2020-12-14,,,,,,,,,,,,,,,,,,,
2020-12-15,,,,,,,,,,,,,,,,,,,
2020-12-16,,,,,,,,,,,,,,,,,,,
2020-12-17,,,,,,,,,,,,,,,,,,,
2020-12-18,7.2687774067121715,6.859897978198156,4.307652738602509,3.671331556743614,1.958945948518312,2.2367639360184683,8.11865621204602,4.282121150710809,7.250942789228079,13.282331006876278,5.836988795460628,5.479711423578008,1.6681062350867757,2.469474767239437,2.158712789271028,-0.0491485378648371,9.398319070610349,1.3675422635704146,4.364280203849107
2020-12-19,,,,,,,,,,,,,,,,,,,
2020-12-20,,,,,,,,,,,,,,,,,,,
2020-12-21,,,,,,,,,,,,,,,,,,,
2020-12-22,,,,,,,,,,,,,,,,,,,
2020-12-23,,,,,,,,,,,,,,,,,,,
2020-12-24,,,,,,,,,,,,,,,,,,,
2020-12-25,7.268923854028559,6.867030734598921,4.309162273984856,3.812263815661146,1.954338992407195,2.2465970551157173,8.163494010050895,4.283240151747457,7.308888425579788,13.271148238873156,5.857641993282146,5.498626951539122,1.6910814786264146,2.4811292402234533,2.1524393813358444,-0.023191656326971,9.588195041717496,1.3338501389580777,4.392837241123923
2020-12-26,,,,,,,,,,,,,,,,,,,
2020-12-27,,,,,,,,,,,,,,,,,,,
2020-12-28,,,,,,,,,,,,,,,,,,,
2020-12-29,,,,,,,,,,,,,,,,,,,
2020-12-30,,,,,,,,,,,,,,,,,,,
2020-12-31,,,,,,,,,,,,,,,,,,,
2021-01-01,7.269071712787172,6.869468697687591,4.310394591294838,3.7285508803118455,1.955832019035886,2.246375479034544,8.12595684973691,4.284446526084004,7.379658438378365,13.271148238873156,5.842307035968807,5.48358709321821,1.683317257799879,2.481214851540876,2.155098148701055,-0.0324520362778124,9.607321912379962,1.3330440436742237,4.468183922225974
2021-01-02,,,,,,,,,,,,,,,,,,,
2021-01-03,,,,,,,,,,,,,,,,,,,
2021-01-04,,,,,,,,,,,,,,,,,,,
2021-01-05,,,,,,,,,,,,,,,,,,,
2021-01-06,,,,,,,,,,,,,,,,,,,
2021-01-07,,,,,,,,,,,,,,,,,,,
2021-01-08,7.269230035321945,6.867075503142716,4.3116085790244,3.845753418560247,1.953952895020774,2.2512974651637343,8.13913582931205,4.285156583163921,7.468123310865953,13.26950344213127,5.857697873878755,5.491263416083714,1.685920796291902,2.4870399335589206,2.15631126049841,-0.0376306663624649,9.71935088748956,1.3569814009931311,4.608913516628311
2021-01-09,,,,,,,,,,,,,,,,,,,
2021-01-10,,,,,,,,,,,,,,,,,,,
2021-01-11,,,,,,,,,,,,,,,,,,,
2021-01-12,,,,,,,,,,,,,,,,,,,
2021-01-13,,,,,,,,,,,,,,,,,,,
2021-01-14,,,,,,,,,,,,,,,,,,,
2021-01-15,7.269395306864957,6.865388809205061,4.311739844769615,4.164454830773808,1.9547247836241155,2.2388987830526133,8.136211276294734,4.2867482966137125,7.591839269525847,13.26950344213127,5.919716282801479,5.5600272741179975,1.7180031822208623,2.4943015483534574,2.138293492830127,0.0433622855175184,9.875591402233692,1.333648745756896,4.565731794623498
2021-01-16,,,,,,,,,,,,,,,,,,,
2021-01-17,,,,,,,,,,,,,,,,,,,
2021-01-18,,,,,,,,,,,,,,,,,,,
2021-01-19,,,,,,,,,,,,,,,,,,,
2021-01-20,,,,,,,,,,,,,,,,,,,
2021-01-21,,,,,,,,,,,,,,,,,,,
2021-01-22,7.269549133916858,6.865339010689523,4.311433557773192,4.14653997684743,1.9579901725669464,2.2333261627414807,8.200801403750075,4.288112788265334,7.604908481332203,13.31402358681128,5.895996411066947,5.521477500551531,1.7189996429412149,2.484429618479763,2.139726210732968,0.0402066287073697,9.803623702690384,1.386320576616646,4.518619473773981
2021-01-23,,,,,,,,,,,,,,,,,,,
2021-01-24,,,,,,,,,,,,,,,,,,,
2021-01-25,,,,,,,,,,,,,,,,,,,
2021-01-26,,,,,,,,,,,,,,,,,,,
2021-01-27,,,,,,,,,,,,,,,,,,,
2021-01-28,,,,,,,,,,,,,,,,,,,
2021-01-29,7.269692987333421,6.870107758307292,4.31187528129199,3.9045068854646896,1.955399076358315,2.240299566759911,8.162758049962841,4.287461324592934,7.537287108697327,13.31402358681128,5.865021187565028,5.487690138611534,1.7182525039011605,2.502914312936201,2.139897525823037,0.037824735023543,9.654603824423308,1.3406423745361469,4.534686949699797
2021-01-30,,,,,,,,,,,,,,,,,,,
2021-01-31,,,,,,,,,,,,,,,,,,,
2021-02-01,,,,,,,,,,,,,,,,,,,
2021-02-02,,,,,,,,,,,,,,,,,,,
2021-02-03,,,,,,,,,,,,,,,,,,,
2021-02-04,,,,,,,,,,,,,,,,,,,
2021-02-05,7.269843792588394,6.869520722823164,4.312988139337712,3.933234128714808,1.9570323251261053,2.237065954091076,8.196844083615673,4.284791555950146,7.524153870763557,13.318554376902396,5.876267834381195,5.496326987359754,1.7176705093497793,2.4881734270518034,2.1402406251275745,0.0386201835489731,9.644946812041836,1.5196967691625147,4.583314872691749
2021-02-06,,,,,,,,,,,,,,,,,,,
2021-02-07,,,,,,,,,,,,,,,,,,,
2021-02-08,,,,,,,,,,,,,,,,,,,
2021-02-09,,,,,,,,,,,,,,,,,,,
2021-02-10,,,,,,,,,,,,,,,,,,,
2021-02-11,,,,,,,,,,,,,,,,,,,
2021-02-12,7.2699941081837745,6.869853254891783,4.313409842502881,3.938262331580526,1.9592322534184,2.229963255735455,8.242887200284574,4.287145315125116,7.577350776482071,13.318554376902396,5.905935433331185,5.520620883201794,1.7547304573670992,2.510770058824328,2.1292499896282933,0.0681858458163346,9.671853144750454,1.3195224665294898,4.676103848896576
2021-02-13,,,,,,,,,,,,,,,,,,,
2021-02-14,,,,,,,,,,,,,,,,,,,
2021-02-15,,,,,,,,,,,,,,,,,,,
2021-02-16,,,,,,,,,,,,,,,,,,,
2021-02-17,,,,,,,,,,,,,,,,,,,
2021-02-18,,,,,,,,,,,,,,,,,,,
2021-02-19,7.270144808931335,6.871702795863061,4.315137487397779,4.200177985479539,1.9565526080303264,2.232208084608099,8.179845712400159,4.287909170943904,7.682344271524772,13.331111249248597,5.9149734731196055,5.517462276554266,1.774297947413766,2.5173905092683344,2.1265424415590566,0.0791812633049367,9.842811220752528,1.3003780499379851,4.747671762920338
2021-02-20,,,,,,,,,,,,,,,,,,,
2021-02-21,,,,,,,,,,,,,,,,,,,
2021-02-22,,,,,,,,,,,,,,,,,,,
2021-02-23,,,,,,,,,,,,,,,,,,,
2021-02-24,,,,,,,,,,,,,,,,,,,
2021-02-25,,,,,,,,,,,,,,,,,,,
2021-02-26,7.270291378636257,6.878372524207754,4.316630346859436,4.136955991479447,1.9559762251818396,2.2227424617421216,8.2126706606658,4.290308464598775,7.714922126340583,13.331533111079697,5.898091765457278,5.500465052628027,1.772615062154182,2.510324224123186,2.1150555365729184,0.1287222935765417,9.785724007433188,1.3434085787770818,4.665810740491468
2021-02-27,,,,,,,,,,,,,,,,,,,
2021-02-28,,,,,,,,,,,,,,,,,,,
2021-03-01,,,,,,,,,,,,,,,,,,,
2021-03-02,,,,,,,,,,,,,,,,,,,
2021-03-03,,,,,,,,,,,,,,,,,,,
