Date,L1_BTC_Supply,L1_BalanceSheet_FED,L1_BalanceSheet_global,L1_Bitcoin_Wikipedia_Search,L1_Dollar_Index,L1_GLD,L1_HashRate,L1_M2_Liquidity,L1_Miners_Revenue_USD,L1_Mining_Difficulty,L1_Nr_Addresses,L1_Nr_Transactions,L1_OIL_USD,L1_QQQ,L1_TLT,L1_Ten_YR_USA,L1_USD_OnChain_Volume,L1_VIX,BTC_USD
2016-08-26,7.199328967520456,6.64996500470889,4.20601876304191,3.618436620170874,1.975477772982329,2.10710817409128,6.221177399117028,4.112732322301056,6.050280622983721,11.33721055951206,5.590656687763683,5.357855654508541,1.685920796291902,2.0436260408163704,2.0570916987453223,0.198106984962564,8.155026967529007,1.0546130604006336,2.762956003515706
2016-08-27,,,,,,,,,,,,,,,,,,,
2016-08-28,,,,,,,,,,,,,,,,,,,
2016-08-29,,,,,,,,,,,,,,,,,,,
2016-08-30,,,,,,,,,,,,,,,,,,,
2016-08-31,,,,,,,,,,,,,,,,,,,
2016-09-01,,,,,,,,,,,,,,,,,,,
2016-09-02,7.199684571243462,6.650680448164804,4.2051742574162025,3.642393851544235,1.98032158462196,2.100542860527035,6.154230609486415,4.111766433052562,6.056908252704902,11.33721055951206,5.594141467912316,5.3470309951064685,1.6779717472466695,2.0418444887311127,2.055994630355624,0.2135177544631214,8.129896356262098,1.1351326392397638,2.759886824950992
2016-09-03,,,,,,,,,,,,,,,,,,,
2016-09-04,,,,,,,,,,,,,,,,,,,
2016-09-05,,,,,,,,,,,,,,,,,,,
2016-09-06,,,,,,,,,,,,,,,,,,,
2016-09-07,,,,,,,,,,,,,,,,,,,
2016-09-08,,,,,,,,,,,,,,,,,,,
2016-09-09,7.20003954153826,6.649131004070618,4.205233648055063,3.6384179383762847,1.9817280129208,2.102330779054406,6.225049885485895,4.111144848286746,6.048333514713399,11.343912335899793,5.580720726198766,5.340033990321459,1.6477740368482017,2.0431072359650724,2.0576305196272004,0.2030328750773215,8.122573609134909,1.0784568014586149,2.794599568642681
2016-09-10,,,,,,,,,,,,,,,,,,,
2016-09-11,,,,,,,,,,,,,,,,,,,
2016-09-12,,,,,,,,,,,,,,,,,,,
2016-09-13,,,,,,,,,,,,,,,,,,,
2016-09-14,,,,,,,,,,,,,,,,,,,
2016-09-15,,,,,,,,,,,,,,,,,,,
2016-09-16,7.200388404227089,6.649275845183546,4.206601425366308,3.681189532573823,1.9792751309093164,2.102947968005373,6.195694492133358,4.1148210758988855,6.061967674966068,11.343912335899793,5.591077333418257,5.337772353884382,1.6616234193398784,2.0324462759150097,2.0477766991882054,0.223236286231766,8.121835107853125,1.2430380486862944,2.7837464048052136
2016-09-17,,,,,,,,,,,,,,,,,,,
2016-09-18,,,,,,,,,,,,,,,,,,,
2016-09-19,,,,,,,,,,,,,,,,,,,
2016-09-20,,,,,,,,,,,,,,,,,,,
2016-09-21,,,,,,,,,,,,,,,,,,,
2016-09-22,,,,,,,,,,,,,,,,,,,
2016-09-23,7.200763315936652,6.651436483180563,4.208332441291181,3.720242018287057,1.9827685800090216,2.0971184158664053,6.196361312438159,4.116239034861771,6.102024833329449,11.353787157991416,5.583054255081321,5.330605655484511,1.6337713337622062,2.044823741077024,2.0453024113147955,0.2307043072818442,8.086392038008821,1.1866738642661043,2.780259690476022
2016-09-24,,,,,,,,,,,,,,,,,,,
2016-09-25,,,,,,,,,,,,,,,,,,,
2016-09-26,,,,,,,,,,,,,,,,,,,
2016-09-27,,,,,,,,,,,,,,,,,,,
2016-09-28,,,,,,,,,,,,,,,,,,,
2016-09-29,,,,,,,,,,,,,,,,,,,
2016-09-30,7.201117064326663,6.650602005119608,4.205427383498394,3.695068700306736,1.9799124256038596,2.106020824331658,6.183772185130137,4.114807739766599,6.063479562193532,11.353787157991416,5.597531119469253,5.350418877383126,1.6481647741044814,2.0486576072257976,2.051922875277338,0.2081725292316758,8.095244396123277,1.089551881538446,2.784003569779971
2016-10-01,,,,,,,,,,,,,,,,,,,
2016-10-02,,,,,,,,,,,,,,,,,,,
2016-10-03,,,,,,,,,,,,,,,,,,,
2016-10-04,,,,,,,,,,,,,,,,,,,
2016-10-05,,,,,,,,,,,,,,,,,,,
2016-10-06,,,,,,,,,,,,,,,,,,,
2016-10-07,7.201494078617514,6.6485553507634725,4.204905542918162,3.627292687612372,1.979821425865041,2.0991279256166906,6.231160739436167,4.111692561454476,6.092791185843475,11.382426276284605,5.619625730769936,5.360123652046323,1.683407314242975,2.050086685218447,2.0541077207755585,0.2062860552304489,8.160029380188966,1.1235249796961542,2.7896018623546963
2016-10-08,,,,,,,,,,,,,,,,,,,
2016-10-09,,,,,,,,,,,,,,,,,,,
2016-10-10,,,,,,,,,,,,,,,,,,,
2016-10-11,,,,,,,,,,,,,,,,,,,
2016-10-12,,,,,,,,,,,,,,,,,,,
2016-10-13,,,,,,,,,,,,,,,,,,,
2016-10-14,7.201861898400371,6.649277111234501,4.203911634196482,3.639187559935754,1.98461729813213,2.0782392460616026,6.23723488714836,4.115407460663307,6.090900308856582,11.382426276284605,5.656407206735373,5.394877011027499,1.6973165537061377,2.0491712183174706,2.0433996084339894,0.2395497062870713,8.139804164466392,1.129689877451212,2.8047662183183197
2016-10-15,,,,,,,,,,,,,,,,,,,
2016-10-16,,,,,,,,,,,,,,,,,,,
2016-10-17,,,,,,,,,,,,,,,,,,,
2016-10-18,,,,,,,,,,,,,,,,,,,
2016-10-19,,,,,,,,,,,,,,,,,,,
2016-10-20,,,,,,,,,,,,,,,,,,,
2016-10-21,7.202202825835373,6.649110642570364,4.205413722479105,3.631516242018247,1.9913146833031383,2.0768588123493736,6.242483791480284,4.117122084899124,6.072730587566858,11.412498764341562,5.623011545124123,5.372556430004212,1.701999461728151,2.044268066013805,2.0357771248980367,0.2538224458649518,8.1989144161209,1.207365060079148,2.7996506490611184
2016-10-22,,,,,,,,,,,,,,,,,,,
2016-10-23,,,,,,,,,,,,,,,,,,,
2016-10-24,,,,,,,,,,,,,,,,,,,
2016-10-25,,,,,,,,,,,,,,,,,,,
2016-10-26,,,,,,,,,,,,,,,,,,,
2016-10-27,,,,,,,,,,,,,,,,,,,
2016-10-28,7.20253497260289,6.650053090013571,4.20510162653138,3.648527283218936,1.9943171392414545,2.082174782065953,6.323788731157765,4.117778229112759,6.060756499960985,11.412498764341562,5.619563015399236,5.3675941717641225,1.7062909442266925,2.047996530088953,2.0414168120931264,0.2405492506629186,8.203602241884015,1.1251558345481525,2.836476028894998
2016-10-29,,,,,,,,,,,,,,,,,,,
2016-10-30,,,,,,,,,,,,,,,,,,,
2016-10-31,,,,,,,,,,,,,,,,,,,
2016-11-01,,,,,,,,,,,,,,,,,,,
2016-11-02,,,,,,,,,,,,,,,,,,,
2016-11-03,,,,,,,,,,,,,,,,,,,
2016-11-04,7.202884559374222,6.648781998692641,4.204714342054125,3.658733483863784,1.9927743575173709,2.084862145589111,6.282470202494071,4.114781066273403,6.107019549528272,11.404180495780793,5.628009650946075,5.378365710564644,1.6875289680183383,2.0441198017616764,2.031998373311165,0.2659963772296399,8.22382603550208,1.2092468630793942,2.8463866015585984
2016-11-05,,,,,,,,,,,,,,,,,,,
2016-11-06,,,,,,,,,,,,,,,,,,,
2016-11-07,,,,,,,,,,,,,,,,,,,
2016-11-08,,,,,,,,,,,,,,,,,,,
2016-11-09,,,,,,,,,,,,,,,,,,,
2016-11-10,,,,,,,,,,,,,,,,,,,
2016-11-11,7.203228765157656,6.648661180029232,4.205318113085624,3.676758912155913,1.987085028258755,2.0947854656885805,6.165084603776217,4.116474911908331,6.130806656374828,11.404180495780793,5.635654472558688,5.389054140981703,1.644143047502518,2.0311322697243983,2.0370998984839384,0.2511513413170237,8.265649655943694,1.3523754994164294,2.854287819272693
2016-11-12,,,,,,,,,,,,,,,,,,,
2016-11-13,,,,,,,,,,,,,,,,,,,
2016-11-14,,,,,,,,,,,,,,,,,,,
2016-11-15,,,,,,,,,,,,,,,,,,,
2016-11-16,,,,,,,,,,,,,,,,,,,
2016-11-17,,,,,,,,,,,,,,,,,,,
2016-11-18,7.203600214832934,6.648856189461783,4.204846901362684,3.7223988510899657,1.994712989456355,2.0685568894132618,6.314526556453854,4.119209685279606,6.163133656793343,11.40589283328139,5.666125226475829,5.41745508506616,1.649918717251584,2.039271392410688,2.003884572217454,0.3257208791488178,8.23892861716979,1.1513698525857836,2.873297345798798
2016-11-19,,,,,,,,,,,,,,,,,,,
2016-11-20,,,,,,,,,,,,,,,,,,,
2016-11-21,,,,,,,,,,,,,,,,,,,
2016-11-22,,,,,,,,,,,,,,,,,,,
2016-11-23,,,,,,,,,,,,,,,,,,,
2016-11-24,,,,,,,,,,,,,,,,,,,
2016-11-25,7.203979153410896,6.648714426294393,4.205116494361675,3.8310924109571474,2.0052234209295867,2.0612639480551853,6.316650236461322,4.12070880475883,6.17602295118645,11.43526223887162,5.676642928093623,5.420327134358476,1.659821145002242,2.044934928257962,1.9996289390904176,0.3682868919972143,8.27526146847456,1.1089031405599357,2.869460544367539
2016-11-26,,,,,,,,,,,,,,,,,,,
2016-11-27,,,,,,,,,,,,,,,,,,,
2016-11-28,,,,,,,,,,,,,,,,,,,
2016-11-29,,,,,,,,,,,,,,,,,,,
2016-11-30,,,,,,,,,,,,,,,,,,,
2016-12-01,,,,,,,,,,,,,,,,,,,
2016-12-02,7.204319780010637,6.6498975188904,4.204200601943237,3.707071119897109,2.0064232433663176,2.0515769608264365,6.328232109011139,4.121080312769561,6.153100321353414,11.44994240229786,5.692713250276459,5.452799848314328,1.6633239465768164,2.050379177964391,1.9995209490170929,0.3751146808507997,8.28547102943728,1.0913151650674076,2.887020579499876
2016-12-03,,,,,,,,,,,,,,,,,,,
2016-12-04,,,,,,,,,,,,,,,,,,,
2016-12-05,,,,,,,,,,,,,,,,,,,
2016-12-06,,,,,,,,,,,,,,,,,,,
2016-12-07,,,,,,,,,,,,,,,,,,,
2016-12-08,,,,,,,,,,,,,,,,,,,
2016-12-09,7.204672677698569,6.647999445723057,4.203871891658412,3.733288999696741,2.0033312440937494,2.049760549398713,6.312335916267673,4.120076840264236,6.164063994250869,11.45663873110842,5.692959536827832,5.445157225966959,1.713322507551582,2.038896284113297,1.9959920922870156,0.3783979200106077,8.290855885493079,1.1498346931958798,2.8867613698521404
2016-12-10,,,,,,,,,,,,,,,,,,,
2016-12-11,,,,,,,,,,,,,,,,,,,
2016-12-12,,,,,,,,,,,,,,,,,,,
2016-12-13,,,,,,,,,,,,,,,,,,,
2016-12-14,,,,,,,,,,,,,,,,,,,
2016-12-15,,,,,,,,,,,,,,,,,,,
2016-12-16,7.205041202114649,6.648225114757986,4.205501361494529,3.675057846930607,2.0067654511471176,2.042969079395724,6.28430719266743,4.12252714764831,6.202889170931183,11.457527305403918,5.707973383965385,5.454557629998133,1.711807229041191,2.052930810645884,1.9882985418807049,0.3916407011391181,8.279201679350813,1.070037866607755,2.893234520361536
2016-12-17,,,,,,,,,,,,,,,,,,,
2016-12-18,,,,,,,,,,,,,,,,,,,
2016-12-19,,,,,,,,,,,,,,,,,,,
2016-12-20,,,,,,,,,,,,,,,,,,,
2016-12-21,,,,,,,,,,,,,,,,,,,
2016-12-22,,,,,,,,,,,,,,,,,,,
2016-12-23,7.205397235589616,6.650402047191579,4.206158635378068,3.689993446416111,2.0126263380802123,2.033624783485448,6.311874944237473,4.123234046729735,6.187750458457457,11.491577184501882,5.681990782202838,5.43112633090753,1.7151673706168735,2.0545764185684043,1.9869658836612007,0.4144719301724635,8.287696633909599,1.086359823884986,2.9624498408163653
2016-12-24,,,,,,,,,,,,,,,,,,,
2016-12-25,,,,,,,,,,,,,,,,,,,
2016-12-26,,,,,,,,,,,,,,,,,,,
2016-12-27,,,,,,,,,,,,,,,,,,,
2016-12-28,,,,,,,,,,,,,,,,,,,
2016-12-29,,,,,,,,,,,,,,,,,,,
2016-12-30,7.205750273266464,6.650219003535726,4.203480010019407,3.729662230252244,2.012879396177727,2.033142178288607,6.36986689121516,4.123910413686873,6.21829555112306,11.491577184501882,5.697288889096809,5.455462446764149,1.724439727146683,2.0567497621564823,1.9914623788117916,0.4053463572440695,8.425203456710964,1.0584260085271784,2.9818367212655508
2016-12-31,,,,,,,,,,,,,,,,,,,
2017-01-01,,,,,,,,,,,,,,,,,,,
2017-01-02,,,,,,,,,,,,,,,,,,,
2017-01-03,,,,,,,,,,,,,,,,,,,
2017-01-04,,,,,,,,,,,,,,,,,,,
2017-01-05,,,,,,,,,,,,,,,,,,,
2017-01-06,7.206112143261379,6.648501597178243,4.203921608638686,3.742478239166421,2.010257540409452,2.039850180167987,6.394347129051099,4.123721006440036,6.281451350828847,11.50200135787336,5.667411989850363,5.428241502536706,1.7301360138653417,2.050490249979328,1.995417492912426,0.3884564703103445,8.447877787346139,1.1473671066137994,2.9475121427037867
2017-01-07,,,,,,,,,,,,,,,,,,,
2017-01-08,,,,,,,,,,,,,,,,,,,
2017-01-09,,,,,,,,,,,,,,,,,,,
2017-01-10,,,,,,,,,,,,,,,,,,,
2017-01-11,,,,,,,,,,,,,,,,,,,
2017-01-12,,,,,,,,,,,,,,,,,,,
2017-01-13,7.206477086557794,6.648662545399635,4.205900928909671,3.956051742768627,2.009535881805528,2.048247531803974,6.405273352673715,4.125354374619764,6.3189596207528265,11.50200135787336,5.693244284888665,5.45308627567232,1.7323133409727958,2.062955764635247,2.0016792296383144,0.3834562934415608,8.543640417258002,1.0538464151441114,2.916364448344225
2017-01-14,,,,,,,,,,,,,,,,,,,
2017-01-15,,,,,,,,,,,,,,,,,,,
2017-01-16,,,,,,,,,,,,,,,,,,,
2017-01-17,,,,,,,,,,,,,,,,,,,
2017-01-18,,,,,,,,,,,,,,,,,,,
2017-01-19,,,,,,,,,,,,,,,,,,,
2017-01-20,7.20684003757754,6.648604805989607,4.204454336669494,3.894877560121599,2.0050946763824533,2.057704128052649,6.402923990409481,4.12610542027766,6.243070349378,11.527500924347803,5.68856625727823,5.457433319327165,1.7190825650438086,2.067314923142666,2.003292936204773,0.3765769779393094,8.462704591691603,1.050379738558498,2.950807686802154
2017-01-21,,,,,,,,,,,,,,,,,,,
2017-01-22,,,,,,,,,,,,,,,,,,,
2017-01-23,,,,,,,,,,,,,,,,,,,
2017-01-24,,,,,,,,,,,,,,,,,,,
2017-01-25,,,,,,,,,,,,,,,,,,,
2017-01-26,,,,,,,,,,,,,,,,,,,
2017-01-27,7.207237384088068,6.649408663027442,4.20603822330149,3.835192137580869,2.0032019373123107,2.0608866345245365,6.500408847289555,4.12495719373157,6.286721245271217,11.527500924347803,5.682855463629762,5.441512673439805,1.7194970014404756,2.067632198836704,1.9983604187471995,0.3921691508328264,8.342129881831468,1.0622058073840956,2.9628474120521844
2017-01-28,,,,,,,,,,,,,,,,,,,
2017-01-29,,,,,,,,,,,,,,,,,,,
2017-01-30,,,,,,,,,,,,,,,,,,,
2017-01-31,,,,,,,,,,,,,,,,,,,
2017-02-01,,,,,,,,,,,,,,,,,,,
2017-02-02,,,,,,,,,,,,,,,,,,,
2017-02-03,7.207613163715464,6.648636895224223,4.2054976898161405,3.766232207637489,2.0022956772814373,2.05495758783765,6.5212469907586925,4.121704256737038,6.28427853671325,11.594351950611914,5.677695966146091,5.4327331921233375,1.7256666453580574,2.076525956446345,1.9972364286496749,0.3946267549236287,8.336514989350745,1.0244856645674052,3.005618019697788
2017-02-04,,,,,,,,,,,,,,,,,,,
2017-02-05,,,,,,,,,,,,,,,,,,,
2017-02-06,,,,,,,,,,,,,,,,,,,
2017-02-07,,,,,,,,,,,,,,,,,,,
2017-02-08,,,,,,,,,,,,,,,,,,,
2017-02-09,,,,,,,,,,,,,,,,,,,
2017-02-10,7.207985255625982,6.648738609255326,4.207052197769924,3.7953138247620575,1.9994350618201109,2.0649444157671506,6.463984337792693,4.119931885456943,6.3134990060718135,11.594351950611914,5.697031585365805,5.450863593899821,1.7310243945884345,2.0761114045121984,1.995880986297224,0.3963737165627679,8.288778136357358,1.0402066381461912,2.998960793841629
2017-02-11,,,,,,,,,,,,,,,,,,,
2017-02-12,,,,,,,,,,,,,,,,,,,
2017-02-13,,,,,,,,,,,,,,,,,,,
2017-02-14,,,,,,,,,,,,,,,,,,,
2017-02-15,,,,,,,,,,,,,,,,,,,
2017-02-16,,,,,,,,,,,,,,,,,,,
2017-02-17,7.208335188561487,6.648968182790376,4.207290867001273,3.779884963192644,2.0034605452579344,2.070407316105079,6.492195785811837,4.123119580984389,6.3182000941553484,11.625487951648376,5.71206158725748,5.474803600837251,1.7312663539969977,2.0819464885170813,2.002257113123625,0.3818367855563583,8.41716389964335,1.0354297534536907,3.0209451983453834
2017-02-18,,,,,,,,,,,,,,,,,,,
2017-02-19,,,,,,,,,,,,,,,,,,,
2017-02-20,,,,,,,,,,,,,,,,,,,
2017-02-21,,,,,,,,,,,,,,,,,,,
2017-02-22,,,,,,,,,,,,,,,,,,,
2017-02-23,,,,,,,,,,,,,,,,,,,
2017-02-24,7.208688532944102,6.648816122171061,4.207280993894225,3.774443968924965,2.0041063101507666,2.070702660845716,6.50091101771005,4.1237765309154,6.313092551819719,11.625487951648376,5.694645681063408,5.456270573301886,1.7275412694383088,2.09015341105025,2.0006716705947767,0.3847117343985815,8.29847155336053,1.0603200200371,3.070588240085541
2017-02-25,,,,,,,,,,,,,,,,,,,
2017-02-26,,,,,,,,,,,,,,,,,,,
2017-02-27,,,,,,,,,,,,,,,,,,,
2017-02-28,,,,,,,,,,,,,,,,,,,
2017-03-01,,,,,,,,,,,,,,,,,,,
2017-03-02,,,,,,,,,,,,,,,,,,,
2017-03-03,7.209031525882979,6.650181394250702,4.207810728369917,3.803330281579988,2.0047081808114853,2.0780941393340497,6.560775991097676,4.12386796752042,6.351823808863109,11.644221784289115,5.710312517943131,5.46699338026311,1.7323133409727958,2.091656333109758,2.0067294024779603,0.3649260173445089,8.383409327507108,1.059563428011916,3.108328194266184
2017-03-04,,,,,,,,,,,,,,,,,,,
2017-03-05,,,,,,,,,,,,,,,,,,,
2017-03-06,,,,,,,,,,,,,,,,,,,
2017-03-07,,,,,,,,,,,,,,,,,,,
2017-03-08,,,,,,,,,,,,,,,,,,,
2017-03-09,,,,,,,,,,,,,,,,,,,
2017-03-10,7.209398382772154,6.64914181768502,4.209159648475016,4.025995973664397,2.006637162984368,2.0700748341626274,6.538906656149341,4.124588988757964,6.424793666188627,11.648892159485314,5.728812882516418,5.494217029304712,1.726971598594126,2.094182913494824,1.997992048123565,0.3965480559369523,8.476912896733841,1.0398105556599395,3.046257076053017
2017-03-11,,,,,,,,,,,,,,,,,,,
2017-03-12,,,,,,,,,,,,,,,,,,,
2017-03-13,,,,,,,,,,,,,,,,,,,
2017-03-14,,,,,,,,,,,,,,,,,,,
2017-03-15,,,,,,,,,,,,,,,,,,,
2017-03-16,,,,,,,,,,,,,,,,,,,
2017-03-17,7.209740145911639,6.649319278361572,4.208923601588644,3.936190486429802,2.005395031886706,2.05963914294493,6.553054307210632,4.128660929854877,6.412171164390365,11.663483590087669,5.728004466493849,5.4711604806425,1.6856521991484972,2.095407558426013,1.99028238773222,0.4119562408177597,8.461342560840885,1.0666985447396269,3.030077283082171
2017-03-18,,,,,,,,,,,,,,,,,,,
2017-03-19,,,,,,,,,,,,,,,,,,,
2017-03-20,,,,,,,,,,,,,,,,,,,
2017-03-21,,,,,,,,,,,,,,,,,,,
2017-03-22,,,,,,,,,,,,,,,,,,,
2017-03-23,,,,,,,,,,,,,,,,,,,
2017-03-24,7.21009301883947,6.650266423521523,4.209918466274208,3.952543373366895,2.001300946234392,2.068148733043102,6.561304743004906,4.130401320160531,6.41622037630284,11.6719925462238,5.719922178892153,5.455264583966926,1.688241785109638,2.097300421533873,1.9954005489148392,0.3981136791446017,8.556506395707935,1.0523090893663714,2.972989226855349
2017-03-25,,,,,,,,,,,,,,,,,,,
2017-03-26,,,,,,,,,,,,,,,,,,,
2017-03-27,,,,,,,,,,,,,,,,,,,
2017-03-28,,,,,,,,,,,,,,,,,,,
2017-03-29,,,,,,,,,,,,,,,,,,,
2017-03-30,,,,,,,,,,,,,,,,,,,
2017-03-31,7.210455302383636,6.65110697687075,4.209053814405363,3.911522856249527,1.9983901183454948,2.075035728152313,6.619296689982592,4.130375587431644,6.355328164510593,11.677337903399938,5.725709248700122,5.45417799469138,1.680969729517484,2.0937905721776024,2.003524047522105,0.380211258968918,8.53350084967459,1.112605002812894,3.033065717118561
2017-04-01,,,,,,,,,,,,,,,,,,,
2017-04-02,,,,,,,,,,,,,,,,,,,
2017-04-03,,,,,,,,,,,,,,,,,,,
2017-04-04,,,,,,,,,,,,,,,,,,,
2017-04-05,,,,,,,,,,,,,,,,,,,
2017-04-06,,,,,,,,,,,,,,,,,,,
2017-04-07,7.210797237478125,6.650270407341935,4.2082222673438,3.811862142728592,2.001517370219809,2.074523892400456,6.525433549070792,4.129370819871983,6.322797097209867,11.69865366180728,5.700516438256562,5.415761044721663,1.7041505037433406,2.099569988821638,2.0029127322322786,0.3794867971225959,8.52641785183387,1.09236969561125,3.0757257517248893
2017-04-08,,,,,,,,,,,,,,,,,,,
2017-04-09,,,,,,,,,,,,,,,,,,,
2017-04-10,,,,,,,,,,,,,,,,,,,
2017-04-11,,,,,,,,,,,,,,,,,,,
2017-04-12,,,,,,,,,,,,,,,,,,,
2017-04-13,,,,,,,,,,,,,,,,,,,
2017-04-14,7.211151923643,6.650757518248382,4.209974868469825,3.805462019445988,2.0050946763824533,2.0772225070826718,6.604614795118417,4.132957330935917,6.393154165317242,11.69865366180728,5.726971467346711,5.44420388905906,1.7180031822208623,2.0982228912965644,2.003831205577335,0.375297721112746,8.537787391622288,1.1095785430426106,3.070898210584802
2017-04-15,,,,,,,,,,,,,,,,,,,
2017-04-16,,,,,,,,,,,,,,,,,,,
2017-04-17,,,,,,,,,,,,,,,,,,,
2017-04-18,,,,,,,,,,,,,,,,,,,
2017-04-19,,,,,,,,,,,,,,,,,,,
2017-04-20,,,,,,,,,,,,,,,,,,,
2017-04-21,7.211491643011344,6.651713253602572,4.209764506704107,3.797890483058349,2.0024252541340544,2.0884904647771694,6.556139190653735,4.134575506358859,6.392379910648484,11.716678271631135,5.716622964162648,5.4205455730906085,1.7257483354877663,2.093025178348352,2.0136493426248885,0.3486942121619152,8.461699311361347,1.2030328880527443,3.0967849181827485
2017-04-22,,,,,,,,,,,,,,,,,,,
2017-04-23,,,,,,,,,,,,,,,,,,,
2017-04-24,,,,,,,,,,,,,,,,,,,
2017-04-25,,,,,,,,,,,,,,,,,,,
2017-04-26,,,,,,,,,,,,,,,,,,,
2017-04-27,,,,,,,,,,,,,,,,,,,
2017-04-28,7.2118344300492065,6.65120724149715,4.210738386333289,3.8235766889685463,1.999913146998465,2.087461957502951,6.635840861547223,4.135870166338532,6.402437032076896,11.716678271631135,5.716304620391046,5.442520531254446,1.69565675058761,2.100160171913218,2.0138956120496854,0.3496659818748568,8.497289619201606,1.1652443295225123,3.123727539099717
2017-04-29,,,,,,,,,,,,,,,,,,,
2017-04-30,,,,,,,,,,,,,,,,,,,
2017-05-01,,,,,,,,,,,,,,,,,,,
2017-05-02,,,,,,,,,,,,,,,,,,,
