Date,BTC_USD,USD_OnChain_Volume,JPY_EUR,SPY,QQQ,EXSA,JPXN,IWDA,Nr_Transactions,Nr_Addresses,BTC_PageViews,Crypto_PageViews
2010-09-17,0.0601,4175.8764,0.008899999782443,87.16764068603516,42.35061264038086,18.80535697937012,32.884742736816406,19.76499938964844,361.0,375.0,,
2010-09-24,0.0622,1059.924,0.0088799996301531,88.97314453125,43.82438659667969,18.875871658325195,33.41250228881836,19.549999237060547,501.0,572.0,,
2010-10-01,0.06197,2111.7904359882,0.0087799998000264,88.8104019165039,43.250762939453125,18.551513671875,33.41250228881836,19.13999938964844,584.0,672.0,,
2010-10-08,0.08685,8206.45,0.0087099997326731,90.30594635009766,43.90380096435547,18.791248321533203,34.47580337524414,19.36000061035156,363.0,454.0,,
2010-10-15,0.105,4345.6589,0.0087200002744793,91.204833984375,45.4393424987793,19.01688766479492,34.35940170288086,19.434999465942383,328.0,403.0,,
2010-10-22,0.109,2832.0886,0.008840000256896,91.70849609375,45.571720123291016,19.16496467590332,34.31282043457031,19.614999771118164,602.0,764.0,,
2010-10-29,0.19,10160.5464,0.0088900001719594,91.81700897216795,46.04826354980469,19.02394294738769,33.80057144165039,19.56999969482422,467.0,542.0,,
2010-11-05,0.2639,8610.0816,0.0087000001221895,95.09477996826172,47.3631706237793,19.43995475769043,34.83283996582031,20.049999237060547,442.0,490.0,,
2010-11-12,0.2682,3352.9536,0.0089100003242492,93.1420669555664,46.339473724365234,19.34829330444336,34.53790283203125,20.14999961853028,286.0,315.0,,
2010-11-19,0.28,5037.0071,0.0087599996477365,93.21179962158205,46.30416870117188,19.369443893432617,35.53911209106445,20.15999984741211,9632.0,402.0,,
