Date,USD_OnChain_Volume,Nr_Transactions,Nr_Addresses,BTC_PageViews,Crypto_PageViews
2014-05-06,38075678.54,77228.0,144318.0,,
2014-05-07,56580092.33,69825.0,139545.0,,
2014-05-08,43378112.45,68937.0,140028.0,,
2014-05-09,36974863.99,66293.0,136384.0,,
2014-05-10,25665577.69,56416.0,115894.0,,
2014-05-11,26386529.48,52590.0,145663.0,,
2014-05-12,44263879.72,74418.0,128562.0,,
2014-05-13,37797226.24,69357.0,126152.0,,
2014-05-14,57822343.6,69808.0,136797.0,,
2014-05-15,47037640.57,74893.0,149729.0,,
2014-05-16,33417716.94,65433.0,123629.0,,
2014-05-17,25006216.07,53511.0,109902.0,,
2014-05-18,26349415.3,49912.0,151253.0,,
2014-05-19,57202469.51,64094.0,137175.0,,
2014-05-20,71346674.63,71520.0,162024.0,,
2014-05-21,51208384.13,68905.0,131323.0,,
2014-05-22,58329636.59,73343.0,137973.0,,
2014-05-23,73534768.84,72810.0,150893.0,,
2014-05-24,176966615.7,52872.0,103212.0,,
2014-05-25,83279403.1,57566.0,165704.0,,
2014-05-26,65562631.04,67007.0,143041.0,,
2014-05-27,104251120.9,68524.0,150775.0,,
2014-05-28,58855895.54,72338.0,156184.0,,
2014-05-29,47106045.44,65362.0,145139.0,,
2014-05-30,74086890.87,65127.0,127995.0,,
2014-05-31,52258939.94,52172.0,123644.0,,
2014-06-01,71009428.31,55222.0,167932.0,,
2014-06-02,76403224.39,64434.0,149237.0,,
2014-06-03,74496615.42,69655.0,160756.0,,
2014-06-04,78766326.97,65094.0,148353.0,,
2014-06-05,71548818.33,66945.0,154509.0,,
2014-06-06,69799063.69,62342.0,143645.0,,
2014-06-07,40993120.45,51210.0,120890.0,,
2014-06-08,39217473.12,48308.0,153210.0,,
2014-06-09,59474225.28,59875.0,137265.0,,
2014-06-10,108092776.4,63316.0,146486.0,,
2014-06-11,95817529.33,62827.0,145154.0,,
2014-06-12,532526895.7,64744.0,146361.0,,
2014-06-13,64309203.81,64739.0,146417.0,,
2014-06-14,53112540.89,53596.0,128268.0,,
2014-06-15,34063836.89,53916.0,156625.0,,
2014-06-16,62982278.18,68262.0,151411.0,,
2014-06-17,53293447.39,70077.0,161493.0,,
2014-06-18,56348819.65,63888.0,144626.0,,
2014-06-19,53770869.48,62454.0,132614.0,,
2014-06-20,47161955.54,57381.0,133214.0,,
2014-06-21,35550625.67,51173.0,130125.0,,
2014-06-22,35527766.14,50104.0,163514.0,,
2014-06-23,94094872.67,60216.0,136813.0,,
2014-06-24,116200207.0,64883.0,148534.0,,
2014-06-25,63293597.37,64397.0,150394.0,,
2014-06-26,64273603.16,61432.0,136793.0,,
2014-06-27,53708388.22,62966.0,144281.0,,
2014-06-28,36665604.36,54392.0,119637.0,,
2014-06-29,36235179.77,49922.0,155427.0,,
2014-06-30,63072137.37,69403.0,153158.0,,
2014-07-01,105403469.2,69443.0,157472.0,,
2014-07-02,72805612.12,66728.0,152173.0,,
2014-07-03,69016248.34,62849.0,135992.0,,
2014-07-04,46501912.4,59494.0,122293.0,,
2014-07-05,32408672.76,49954.0,110447.0,,
2014-07-06,28064142.0,52139.0,163144.0,,
2014-07-07,62174232.09,64686.0,159811.0,,
2014-07-08,46589854.73,70117.0,184360.0,,
2014-07-09,59815184.42,68518.0,157335.0,,
2014-07-10,62297355.64,64605.0,147432.0,,
2014-07-11,44232367.35,59077.0,145271.0,,
2014-07-12,37475896.17,53454.0,134802.0,,
2014-07-13,46536648.61,52417.0,168917.0,,
2014-07-14,45714175.14,62761.0,138366.0,,
2014-07-15,50431564.66,72316.0,154269.0,,
2014-07-16,70244051.51,65571.0,144076.0,,
2014-07-17,49305037.95,66233.0,147920.0,,
2014-07-18,57037211.7,64062.0,141523.0,,
2014-07-19,57422018.93,59553.0,131462.0,,
2014-07-20,27759630.22,52001.0,170737.0,,
2014-07-21,81450691.23,64190.0,135234.0,,
2014-07-22,55386365.93,66858.0,141538.0,,
2014-07-23,49345606.1,66883.0,151146.0,,
2014-07-24,74748503.52,66276.0,149324.0,,
2014-07-25,46219939.84,61498.0,152439.0,,
2014-07-26,32689225.09,56333.0,119755.0,,
2014-07-27,36242558.52,51991.0,162972.0,,
2014-07-28,56122676.77,64744.0,147974.0,,
2014-07-29,48017590.32,61607.0,142385.0,,
2014-07-30,60703524.28,66153.0,156102.0,,
2014-07-31,52634315.31,69761.0,148020.0,,
2014-08-01,109595405.2,67915.0,150907.0,,
2014-08-02,45081480.91,54989.0,121519.0,,
2014-08-03,32919831.81,53621.0,151735.0,,
2014-08-04,69586681.43,67847.0,134288.0,,
2014-08-05,98340840.42,72823.0,168882.0,,
2014-08-06,68336741.35,80402.0,173282.0,,
2014-08-07,56835947.58,69913.0,151230.0,,
2014-08-08,48448897.99,68262.0,149498.0,,
2014-08-09,59808828.95,60634.0,130462.0,,
2014-08-10,40522211.81,57913.0,174825.0,,
2014-08-11,57307734.48,75575.0,170341.0,,
2014-08-12,69276611.81,76982.0,175058.0,,
2014-08-13,78272186.01,75738.0,169355.0,,
2014-08-14,87625194.19,79082.0,165350.0,,
2014-08-15,76202505.79,73193.0,158933.0,,
2014-08-16,48406543.95,67974.0,146332.0,,
2014-08-17,55693291.79,60223.0,179878.0,,
2014-08-18,100738559.2,72758.0,167625.0,,
2014-08-19,59354731.21,74740.0,161716.0,,
2014-08-20,57081386.2,73842.0,163469.0,,
2014-08-21,84522107.44,73164.0,169811.0,,
2014-08-22,55191273.0,66998.0,156690.0,,
2014-08-23,46880152.98,57593.0,128246.0,,
2014-08-24,29057714.28,56695.0,185028.0,,
2014-08-25,87205170.97,69894.0,154245.0,,
2014-08-26,51167041.19,72660.0,163451.0,,
2014-08-27,67757832.95,74581.0,157523.0,,
2014-08-28,76042279.02,68628.0,167080.0,,
2014-08-29,141580982.6,68614.0,140682.0,,
2014-08-30,31885454.53,61214.0,141380.0,,
2014-08-31,37719819.17,57755.0,170749.0,,
2014-09-01,51028445.3,70383.0,167302.0,,
2014-09-02,64277641.98,71909.0,155595.0,,
2014-09-03,53372877.87,71868.0,146140.0,,
2014-09-04,51753676.4,70810.0,153958.0,,
2014-09-05,53309885.14,68038.0,156320.0,,
2014-09-06,46143987.79,63369.0,133875.0,,
2014-09-07,40143079.72,60352.0,212749.0,,
2014-09-08,54168659.41,75766.0,161630.0,,
2014-09-09,71329335.81,81812.0,174038.0,,
2014-09-10,59323097.83,72558.0,155747.0,,
2014-09-11,55766860.23,66026.0,149290.0,,
2014-09-12,55343450.87,68384.0,146245.0,,
2014-09-13,34190272.28,61246.0,132966.0,,
2014-09-14,40822618.86,67655.0,213769.0,,
2014-09-15,54717946.85,78666.0,160989.0,,
2014-09-16,51289164.88,87234.0,182666.0,,
2014-09-17,57086561.27,80305.0,163698.0,,
2014-09-18,79518077.71,77364.0,165517.0,,
2014-09-19,93546701.86,69437.0,143062.0,,
2014-09-20,69769067.67,63482.0,140496.0,,
2014-09-21,48996895.64,59800.0,183275.0,,
2014-09-22,42521638.23,73289.0,170784.0,,
2014-09-23,62995661.62,77283.0,163696.0,,
2014-09-24,54363322.68,74974.0,164370.0,,
2014-09-25,55652977.41,78523.0,168665.0,,
2014-09-26,49136203.66,72555.0,154395.0,,
2014-09-27,36531959.6,62973.0,141428.0,,
2014-09-28,42864453.66,62605.0,214115.0,,
2014-09-29,67136042.45,77924.0,159257.0,,
2014-09-30,60996714.13,78006.0,184878.0,,
2014-10-01,54912566.84,78779.0,184302.0,,
2014-10-02,48748431.48,72059.0,156333.0,,
2014-10-03,66852542.65,75121.0,150088.0,,
2014-10-04,66535066.06,66632.0,140633.0,,
2014-10-05,92477268.09,67330.0,220026.0,,
2014-10-06,80988142.75,78049.0,157072.0,,
2014-10-07,47638457.52,79069.0,171824.0,,
2014-10-08,69005745.92,78818.0,161782.0,,
2014-10-09,85991718.25,82789.0,159411.0,,
2014-10-10,85379578.58,81058.0,171643.0,,
2014-10-11,57514257.64,65020.0,139081.0,,
2014-10-12,43223248.03,63509.0,211008.0,,
2014-10-13,79273802.69,77942.0,181958.0,,
2014-10-14,90819557.15,81364.0,172300.0,,
2014-10-15,65446571.52,76257.0,180663.0,,
2014-10-16,55565662.93,75737.0,159050.0,,
2014-10-17,57282139.22,70839.0,157606.0,,
2014-10-18,42042079.76,66477.0,,,
2014-10-19,35915461.1,63255.0,208126.0,,
2014-10-20,52822876.42,82700.0,166994.0,,
2014-10-21,45721122.56,81651.0,174424.0,,
2014-10-22,82100571.1,79987.0,171493.0,,
2014-10-23,60421634.44,80638.0,164169.0,,
2014-10-24,61860909.73,77906.0,158148.0,,
2014-10-25,40956799.03,72515.0,185238.0,,
2014-10-26,34138342.16,70762.0,184703.0,,
2014-10-27,47097910.33,83977.0,189730.0,,
2014-10-28,47550919.66,87980.0,174018.0,,
2014-10-29,58705637.44,93667.0,174417.0,,
2014-10-30,52549546.43,92622.0,176402.0,,
2014-10-31,46581876.0,85703.0,170099.0,,
2014-11-01,38414713.89,69591.0,143835.0,,
2014-11-02,30935284.93,77170.0,237620.0,,
2014-11-03,46924521.21,90351.0,173647.0,,
2014-11-04,75568721.65,87617.0,172105.0,,
2014-11-05,63901543.14,89460.0,171281.0,,
2014-11-06,60953084.88,93387.0,175366.0,,
2014-11-07,67166981.0,84866.0,163758.0,,
2014-11-08,33333765.25,72717.0,134292.0,,
2014-11-09,39746892.96,72212.0,225316.0,,
2014-11-10,75892754.41,88994.0,175663.0,,
2014-11-11,58136242.74,85618.0,170263.0,,
2014-11-12,99573200.3,95579.0,196274.0,,
2014-11-13,164550489.9,92958.0,183931.0,,
2014-11-14,91575608.79,86307.0,196365.0,,
2014-11-15,77011460.02,73242.0,150621.0,,
2014-11-16,69144909.82,76009.0,222035.0,,
2014-11-17,74590283.66,88354.0,177323.0,,
2014-11-18,79828624.78,87524.0,180223.0,,
2014-11-19,56520679.09,85271.0,172491.0,,
2014-11-20,76645806.36,89388.0,179016.0,,
2014-11-21,54173594.57,82179.0,171057.0,,
2014-11-22,43648690.59,74725.0,154860.0,,
2014-11-23,36971350.44,77283.0,223748.0,,
2014-11-24,63288102.99,85807.0,173690.0,,
2014-11-25,80180430.89,86134.0,175123.0,,
2014-11-26,64148830.85,85111.0,170725.0,,
2014-11-27,47465760.08,84682.0,181363.0,,
2014-11-28,178168183.0,85912.0,177683.0,,
2014-11-29,61067058.25,79098.0,155964.0,,
2014-11-30,38454483.11,85013.0,246494.0,,
2014-12-01,69114701.38,97623.0,181684.0,,
2014-12-02,162856006.4,99419.0,209968.0,,
2014-12-03,76275728.45,99348.0,194808.0,,
2014-12-04,129521942.0,98348.0,187186.0,,
2014-12-05,85671833.14,90900.0,194196.0,,
2014-12-06,68677266.03,81230.0,157776.0,,
2014-12-07,50400640.18,74792.0,229659.0,,
2014-12-08,133922228.7,90746.0,198822.0,,
2014-12-09,97051955.71,90220.0,186519.0,,
2014-12-10,61872404.26,88798.0,187861.0,,
2014-12-11,69845107.66,84005.0,181976.0,,
2014-12-12,59041404.34,81297.0,190237.0,,
2014-12-13,54345483.02,76207.0,155092.0,,
2014-12-14,37344068.55,79703.0,250811.0,,
2014-12-15,70222135.86,94459.0,202124.0,,
2014-12-16,78077485.05,101064.0,219102.0,,
2014-12-17,89208962.56,98444.0,209988.0,,
2014-12-18,91575975.38,95207.0,200207.0,,
2014-12-19,62811446.48,95405.0,189380.0,,
2014-12-20,54209724.02,86901.0,224411.0,,
2014-12-21,40221873.74,78963.0,205666.0,,
2014-12-22,75579226.86,96511.0,212181.0,,
2014-12-23,72960033.36,99469.0,202314.0,,
2014-12-24,66647439.03,82347.0,161207.0,,
2014-12-25,37320916.48,67918.0,140109.0,,
2014-12-26,38348315.75,76198.0,162298.0,,
2014-12-27,46269430.36,76814.0,180035.0,,
2014-12-28,33052331.65,75715.0,238616.0,,
2014-12-29,60452048.46,83447.0,163563.0,,
2014-12-30,60149635.05,85049.0,179514.0,,
2014-12-31,55697823.57,77411.0,150108.0,,
2015-01-01,25914595.55,59344.0,117529.0,,
2015-01-02,41275152.03,79287.0,179406.0,,
2015-01-03,90356063.09,82227.0,205926.0,,
2015-01-04,82599914.83,85694.0,207255.0,,
2015-01-05,68422951.12,95585.0,200612.0,,
2015-01-06,80774786.29,87821.0,179159.0,,
2015-01-07,65503921.56,89916.0,171674.0,,
2015-01-08,99039166.17,107132.0,197689.0,,
2015-01-09,68712674.6,102275.0,202190.0,,
2015-01-10,62141881.06,104874.0,242729.0,,
2015-01-11,45424269.26,90630.0,211904.0,,
2015-01-12,56737334.71,98969.0,186352.0,,
2015-01-13,112551597.4,102309.0,213182.0,,
2015-01-14,119722807.6,104765.0,217076.0,,
2015-01-15,58065294.87,120390.0,229796.0,,
2015-01-16,64405414.98,104699.0,209325.0,,
2015-01-17,37343333.69,90499.0,250389.0,,
2015-01-18,36349253.14,83186.0,214984.0,,
2015-01-19,38040650.93,98485.0,207358.0,,
2015-01-20,45920050.12,98925.0,191743.0,,
2015-01-21,100940117.8,96959.0,189969.0,,
2015-01-22,57033004.04,93698.0,186251.0,,
2015-01-23,52856533.22,92011.0,178774.0,,
2015-01-24,44650098.65,83557.0,167143.0,,
2015-01-25,40929628.16,86558.0,281521.0,,
2015-01-26,115827857.4,108181.0,216080.0,,
2015-01-27,82024077.42,99393.0,205787.0,,
2015-01-28,53573518.63,85232.0,156833.0,,
2015-01-29,65083959.83,90879.0,178726.0,,
2015-01-30,57632534.92,81199.0,161500.0,,
2015-01-31,49713027.68,86312.0,243132.0,,
2015-02-01,33077366.85,78994.0,217101.0,,
2015-02-02,41847115.87,85987.0,184674.0,,
2015-02-03,58193116.98,91793.0,203192.0,,
2015-02-04,50018389.83,90814.0,198579.0,,
2015-02-05,56217016.06,86567.0,176000.0,,
2015-02-06,46722749.63,85705.0,201370.0,,
2015-02-07,36841070.21,85699.0,159160.0,,
2015-02-08,36242922.8,82679.0,264578.0,,
2015-02-09,53763525.43,104758.0,191360.0,,
2015-02-10,45985001.09,102975.0,196075.0,,
2015-02-11,45535581.41,97048.0,191881.0,,
2015-02-12,34026161.17,87427.0,198875.0,,
2015-02-13,55861344.68,113660.0,274903.0,,
2015-02-14,45738450.48,98773.0,214118.0,,
2015-02-15,50230292.38,85267.0,300913.0,,
2015-02-16,42031494.07,104632.0,227349.0,,
2015-02-17,44152334.66,102988.0,229875.0,,
2015-02-18,52588910.66,105719.0,209069.0,,
2015-02-19,43355706.22,94552.0,180964.0,,
2015-02-20,43621202.08,98714.0,196964.0,,
2015-02-21,32303017.18,87827.0,237585.0,,
2015-02-22,28064501.21,84942.0,232004.0,,
2015-02-23,43288568.22,101515.0,213050.0,,
2015-02-24,33260050.79,105125.0,197476.0,,
2015-02-25,54038819.16,105394.0,193898.0,,
2015-02-26,38170855.03,100817.0,190948.0,,
2015-02-27,60598285.25,101474.0,198801.0,,
2015-02-28,36211667.96,89632.0,238945.0,,
2015-03-01,36199403.13,88728.0,230566.0,,
2015-03-02,61754674.52,104937.0,221621.0,,
2015-03-03,86724788.93,110981.0,218185.0,,
2015-03-04,70049095.51,98529.0,200738.0,,
2015-03-05,74241116.47,101115.0,210532.0,,
2015-03-06,56320379.02,93869.0,190781.0,,
2015-03-07,68923764.75,91505.0,213542.0,,
2015-03-08,117770034.3,87527.0,219897.0,,
2015-03-09,82520729.08,105536.0,213987.0,,
2015-03-10,87819544.97,105541.0,202831.0,,
2015-03-11,67024014.99,100765.0,202784.0,,
2015-03-12,64543506.07,97095.0,191013.0,,
2015-03-13,59802106.93,96036.0,196893.0,,
2015-03-14,39010099.16,89511.0,221145.0,,
2015-03-15,29694612.54,84934.0,219686.0,,
2015-03-16,46055269.49,105218.0,215332.0,,
2015-03-17,48642260.43,99561.0,189410.0,,
2015-03-18,82051574.06,99607.0,192033.0,,
2015-03-19,62846023.64,106297.0,191319.0,,
2015-03-20,44070292.99,103532.0,196439.0,,
2015-03-21,38446326.44,92836.0,209563.0,,
2015-03-22,27663184.47,90586.0,229566.0,,
2015-03-23,63698966.16,106019.0,217678.0,,
2015-03-24,57899044.93,92927.0,182247.0,,
2015-03-25,57231034.18,97138.0,186186.0,,
2015-03-26,54567198.38,101181.0,187578.0,,
2015-03-27,56590863.31,99491.0,196455.0,,
2015-03-28,31130323.96,87374.0,200239.0,,
2015-03-29,33536345.73,90516.0,231523.0,,
2015-03-30,49566748.84,106355.0,213673.0,,
2015-03-31,50604196.91,115111.0,226307.0,,
2015-04-01,54562601.37,119343.0,223233.0,,
2015-04-02,51404371.42,112070.0,211292.0,,
2015-04-03,43313511.12,104546.0,194634.0,,
2015-04-04,27164527.14,89651.0,215923.0,,
2015-04-05,24652241.37,95023.0,221968.0,,
2015-04-06,39917547.2,107449.0,205697.0,,
2015-04-07,59685095.56,108714.0,215918.0,,
2015-04-08,65255875.12,110751.0,215255.0,,
2015-04-09,52157277.93,116620.0,201791.0,,
2015-04-10,58927562.69,112826.0,218653.0,,
2015-04-11,33078071.32,99429.0,235064.0,,
2015-04-12,25799044.91,86999.0,217732.0,,
2015-04-13,59196643.27,115407.0,221789.0,,
2015-04-14,54738566.45,110150.0,213708.0,,
2015-04-15,48182654.07,107606.0,186694.0,,
2015-04-16,37994037.91,99046.0,188970.0,,
2015-04-17,48701905.05,102755.0,193199.0,,
2015-04-18,35462749.63,97709.0,216541.0,,
2015-04-19,33023896.95,91134.0,222517.0,,
2015-04-20,51071297.2,116746.0,209796.0,,
2015-04-21,49337103.79,112502.0,202389.0,,
2015-04-22,47258703.92,111878.0,220819.0,,
2015-04-23,42106302.52,109838.0,217563.0,,
2015-04-24,46963462.4,108776.0,204006.0,,
2015-04-25,34681063.22,98465.0,230746.0,,
2015-04-26,39363509.98,92999.0,231840.0,,
2015-04-27,61169650.67,113775.0,215145.0,,
2015-04-28,53655902.71,113193.0,209313.0,,
2015-04-29,43745215.04,117260.0,219107.0,,
2015-04-30,52747889.68,112958.0,206785.0,,
2015-05-01,47700399.95,99560.0,188699.0,,
2015-05-02,27990750.99,95102.0,233284.0,,
2015-05-03,40546247.88,84602.0,214577.0,,
2015-05-04,50759298.18,104000.0,208572.0,,
2015-05-05,42028796.17,115348.0,219742.0,,
2015-05-06,52255742.79,111733.0,225289.0,,
2015-05-07,45549171.66,111125.0,220987.0,,
2015-05-08,52228898.43,109145.0,258964.0,,
2015-05-09,37978488.54,94716.0,189134.0,,
2015-05-10,31600926.21,89409.0,219078.0,,
2015-05-11,54249791.95,111374.0,225581.0,,
2015-05-12,51885037.49,110101.0,226586.0,,
2015-05-13,53840910.01,108858.0,210288.0,,
2015-05-14,49594196.66,101584.0,200454.0,,
2015-05-15,45480048.41,105160.0,209511.0,,
2015-05-16,29553196.57,90686.0,229024.0,,
2015-05-17,25442053.35,87162.0,213882.0,,
2015-05-18,45892645.07,98578.0,206913.0,,
2015-05-19,52514487.57,107346.0,212508.0,,
2015-05-20,48654632.56,106888.0,214856.0,,
2015-05-21,42085816.66,98302.0,202037.0,,
2015-05-22,64762785.32,102770.0,208304.0,,
2015-05-23,40593776.57,86279.0,187976.0,,
2015-05-24,28578351.35,94044.0,249786.0,,
2015-05-25,40786498.38,106086.0,221655.0,,
2015-05-26,50457631.37,108384.0,227723.0,,
2015-05-27,51191313.69,108089.0,214649.0,,
2015-05-28,45725449.44,110980.0,212935.0,,
2015-05-29,59936779.17,124052.0,243480.0,,
2015-05-30,44900328.13,127801.0,266265.0,,
2015-05-31,39799318.2,98784.0,251225.0,,
2015-06-01,66947696.48,128696.0,258970.0,,
2015-06-02,57270911.46,128207.0,253269.0,,
2015-06-03,56476289.87,127600.0,246454.0,,
2015-06-04,53824239.93,118346.0,231919.0,,
2015-06-05,53499853.61,110201.0,223180.0,,
2015-06-06,36746393.61,92696.0,234953.0,,
2015-06-07,35227318.95,83627.0,220164.0,,
2015-06-08,59227078.97,108173.0,202272.0,,
2015-06-09,53661538.56,121638.0,230578.0,,
2015-06-10,58663591.19,131279.0,272533.0,,
2015-06-11,57681283.89,120624.0,233951.0,,
2015-06-12,55260658.59,126945.0,248877.0,,
2015-06-13,46035428.64,105843.0,239474.0,,
2015-06-14,46613584.27,103036.0,247680.0,,
2015-06-15,62701864.96,129389.0,272423.0,,
2015-06-16,85269341.79,121541.0,231099.0,,
2015-06-17,102860756.1,133122.0,264842.0,,
2015-06-18,76610032.67,124929.0,234569.0,,
2015-06-19,119674984.8,125222.0,253777.0,,
2015-06-20,45009612.48,102012.0,228622.0,,
2015-06-21,37066509.2,96654.0,236321.0,,
2015-06-22,56260052.28,119345.0,222817.0,,
2015-06-23,55553592.95,125560.0,256698.0,,
2015-06-24,58115552.7,113093.0,224581.0,,
2015-06-25,53328915.39,111468.0,189264.0,,
2015-06-26,62482074.03,116432.0,248150.0,,
2015-06-27,42521539.47,106004.0,254786.0,,
2015-06-28,40412398.52,99145.0,236527.0,,
2015-06-29,70403431.65,124180.0,240752.0,,
2015-06-30,81344427.49,155869.0,257561.0,,
2015-07-01,65896769.86,144112.0,253870.0,12957.0,134.0
2015-07-02,74021939.38,142153.0,267808.0,9802.0,122.0
2015-07-03,63706885.82,129719.0,252129.0,8307.0,103.0
2015-07-04,41138598.04,104582.0,234937.0,8947.0,76.0
2015-07-05,84265970.25,115084.0,269467.0,8692.0,93.0
2015-07-06,97028677.28,174070.0,290419.0,10263.0,98.0
2015-07-07,94986257.23,190747.0,276934.0,11220.0,101.0
2015-07-08,73188126.02,201747.0,278945.0,11147.0,118.0
2015-07-09,68666224.11,191163.0,269424.0,9613.0,115.0
2015-07-10,121962200.4,193020.0,266692.0,8269.0,100.0
2015-07-11,66906355.19,186200.0,275689.0,6960.0,63.0
2015-07-12,81531673.59,208685.0,270698.0,7266.0,74.0
2015-07-13,80289251.52,159695.0,240377.0,8912.0,91.0
2015-07-14,69699575.52,122618.0,230438.0,7770.0,121.0
2015-07-15,59551262.78,115570.0,231980.0,7408.0,80.0
2015-07-16,75260531.9,114387.0,222932.0,7666.0,91.0
2015-07-17,68372780.02,116906.0,205768.0,7071.0,92.0
2015-07-18,46998915.23,130695.0,213960.0,6207.0,60.0
2015-07-19,37021783.67,120887.0,248240.0,9122.0,65.0
2015-07-20,56607639.44,125258.0,236910.0,8820.0,90.0
2015-07-21,64516479.1,133785.0,255725.0,8484.0,107.0
2015-07-22,60428196.38,131259.0,247466.0,8727.0,79.0
2015-07-23,57351034.13,109620.0,208474.0,9252.0,91.0
2015-07-24,78120284.93,109918.0,217965.0,7723.0,81.0
2015-07-25,59421326.38,100544.0,195286.0,7085.0,88.0
2015-07-26,41154292.42,92776.0,256518.0,8297.0,93.0
2015-07-27,70720346.51,115226.0,236624.0,9446.0,116.0
2015-07-28,85471313.39,118350.0,243025.0,9259.0,124.0
2015-07-29,72096185.52,143200.0,269690.0,8886.0,129.0
2015-07-30,55370677.18,123577.0,230385.0,8411.0,107.0
2015-07-31,68347424.77,147503.0,253234.0,7078.0,139.0
2015-08-01,53873056.52,147481.0,256672.0,19155.0,127.0
2015-08-02,54755965.66,103600.0,255245.0,13380.0,113.0
2015-08-03,61789559.96,119844.0,245877.0,10226.0,113.0
2015-08-04,68759302.96,132547.0,252264.0,8776.0,109.0
2015-08-05,71356461.27,133758.0,257740.0,8297.0,142.0
2015-08-06,61188568.27,134838.0,245603.0,7852.0,123.0
2015-08-07,60380400.59,111345.0,225700.0,7736.0,111.0
2015-08-08,70991071.96,101512.0,232174.0,6784.0,85.0
2015-08-09,118384698.3,90534.0,222025.0,6776.0,67.0
2015-08-10,72494674.42,116841.0,235211.0,7722.0,111.0
2015-08-11,79554550.97,114741.0,221431.0,7975.0,114.0
2015-08-12,74510596.77,117898.0,234117.0,8033.0,103.0
2015-08-13,81950602.15,117507.0,228212.0,9529.0,116.0
2015-08-14,78501748.8,111255.0,227327.0,7164.0,124.0
2015-08-15,58928126.66,94944.0,226697.0,6294.0,85.0
2015-08-16,64156782.52,89498.0,233711.0,6528.0,102.0
2015-08-17,94825069.64,115049.0,233221.0,7516.0,125.0
2015-08-18,112283587.3,119798.0,249286.0,11266.0,126.0
2015-08-19,91348202.35,120151.0,238988.0,11741.0,113.0
2015-08-20,86014793.61,118230.0,227464.0,10337.0,212.0
2015-08-21,79378416.37,113792.0,238831.0,9526.0,140.0
2015-08-22,63032265.14,105665.0,258265.0,7411.0,69.0
2015-08-23,45540912.81,94529.0,243426.0,8932.0,76.0
2015-08-24,115402701.1,125368.0,247849.0,11436.0,93.0
2015-08-25,99028180.16,121973.0,242047.0,9503.0,110.0
2015-08-26,82671704.82,122852.0,237648.0,10627.0,117.0
2015-08-27,57019568.67,119917.0,233997.0,8331.0,84.0
2015-08-28,81628861.21,120547.0,243645.0,7371.0,101.0
2015-08-29,47454711.33,107489.0,243100.0,8043.0,57.0
2015-08-30,43939773.11,98339.0,245385.0,9233.0,61.0
2015-08-31,76347922.73,127260.0,247407.0,8710.0,105.0
2015-09-01,76226155.55,130410.0,253803.0,9295.0,109.0
2015-09-02,61585258.25,150066.0,239660.0,8402.0,112.0
2015-09-03,62874506.95,128682.0,246972.0,7967.0,110.0
2015-09-04,59716732.82,103973.0,217670.0,6925.0,139.0
2015-09-05,43177007.3,124218.0,269716.0,5814.0,110.0
2015-09-06,66001039.5,106293.0,252302.0,6183.0,68.0
2015-09-07,60159985.12,125467.0,263783.0,7366.0,87.0
2015-09-08,75148891.33,125379.0,274079.0,8373.0,110.0
2015-09-09,80109777.27,126457.0,251368.0,7966.0,117.0
2015-09-10,73692753.97,124951.0,233575.0,8087.0,93.0
2015-09-11,62983485.72,180002.0,276094.0,7807.0,89.0
2015-09-12,35117509.76,137740.0,229007.0,6732.0,66.0
2015-09-13,47248264.08,146048.0,277388.0,6759.0,65.0
2015-09-14,63210887.95,166715.0,251592.0,9968.0,92.0
2015-09-15,62572926.73,162999.0,268665.0,8844.0,90.0
2015-09-16,59479358.05,167269.0,245432.0,8529.0,94.0
2015-09-17,69067225.2,259279.0,266333.0,8761.0,132.0
2015-09-18,77052107.66,161504.0,259008.0,9291.0,86.0
2015-09-19,54750865.68,114851.0,221522.0,7344.0,87.0
2015-09-20,57494137.19,109158.0,300561.0,7185.0,83.0
2015-09-21,85241860.04,131679.0,291556.0,8482.0,93.0
2015-09-22,79497440.59,136784.0,304462.0,9391.0,102.0
2015-09-23,67307059.74,131400.0,244535.0,40016.0,111.0
2015-09-24,66941501.5,125367.0,243301.0,7567.0,110.0
2015-09-25,71300659.2,128166.0,243983.0,9114.0,94.0
2015-09-26,45691679.67,115622.0,245195.0,5945.0,52.0
2015-09-27,39099840.09,108749.0,256084.0,6308.0,63.0
2015-09-28,81000031.7,138570.0,248280.0,7258.0,96.0
2015-09-29,86579632.4,140664.0,273176.0,7439.0,102.0
2015-09-30,80758529.93,139848.0,264581.0,7521.0,93.0
2015-10-01,87143762.8,134327.0,248462.0,6915.0,86.0
2015-10-02,79790000.45,139746.0,256031.0,6633.0,106.0
2015-10-03,43710065.41,119567.0,213681.0,5799.0,57.0
2015-10-04,34589557.86,103531.0,265061.0,6556.0,59.0
2015-10-05,74059522.93,125548.0,233960.0,7937.0,91.0
2015-10-06,79600730.09,144510.0,251844.0,10580.0,106.0
2015-10-07,89924039.38,134931.0,250370.0,9002.0,87.0
2015-10-08,116443120.7,140348.0,258198.0,7988.0,87.0
2015-10-09,70986637.55,114644.0,209703.0,6977.0,103.0
2015-10-10,55935712.61,127005.0,270141.0,5760.0,64.0
2015-10-11,43147243.64,104550.0,240051.0,6282.0,64.0
2015-10-12,70768804.66,134410.0,233677.0,7768.0,90.0
2015-10-13,85247839.15,134878.0,239237.0,7733.0,102.0
2015-10-14,94507028.85,141985.0,246958.0,9130.0,97.0
2015-10-15,91736630.89,153495.0,303248.0,7470.0,101.0
