Date,L1_BTC_Supply,L1_BalanceSheet_FED,L1_BalanceSheet_global,L1_Bitcoin_Wikipedia_Search,L1_Dollar_Index,L1_GLD,L1_HashRate,L1_M2_Liquidity,L1_Miners_Revenue_USD,L1_Mining_Difficulty,L1_Nr_Addresses,L1_Nr_Transactions,L1_OIL_USD,L1_QQQ,L1_TLT,L1_Ten_YR_USA,L1_USD_OnChain_Volume,L1_VIX,BTC_USD
2012-11-30,7.019708106775634,6.458057546188994,4.112875027962827,4.445277191869633,1.9041202266984125,2.2294514557145972,1.3852851132619186,4.014474334759592,5.899879851867579,6.527470992258438,4.530525342699671,4.5400934004642854,1.9458623184843542,1.7658329946300577,1.9646720736002643,0.2286569475894158,7.353254590926671,1.1801258850123482,1.0993352776859577
2012-12-07,7.021551060425219,6.455052357478625,4.114747065197106,4.611202692182174,1.903903534958171,2.2202388879161057,1.3434565077615694,4.013317634342417,5.853144208752791,6.536420678693816,4.48249790338209,4.524898474224304,1.9489506281336806,1.7718143869620842,1.9666954166022677,0.20574552650067715,7.341963620233713,1.2005769236230863,1.130333768495006
2012-12-14,7.022538683645355,6.456336724855166,4.115147216874592,4.51066563081061,1.9053640588785938,2.2179048838323197,1.3262884826245553,4.017488274960921,5.621901950540428,6.536420678693816,4.44080341786305,4.4795238967334035,1.9341448133348504,1.7660338076288356,1.9662942300053392,0.21138754606363303,7.45101168485593,1.201397113900942,1.1335389083702174
2012-12-21,7.023483953040663,6.464975137223658,4.11578545551098,4.637209449101425,1.9009130594125334,2.215187982417247,1.2411327869189204,4.019623017934407,5.604108210452798,6.5276533288516365,4.481284935212981,4.5639859431086265,1.938169363199933,1.7644255526574273,1.9633875854614193,0.23248785228847865,7.490109832323739,1.2304489213782739,1.130333768495006
2012-12-28,7.024367636856776,6.465417206947498,4.117236096484988,4.441930674550171,1.9010221882295586,2.20501479752888,1.306884817936592,4.0223004973860546,5.500940154385484,6.5276533288516365,4.523828810253861,4.608159127487866,1.9477277449018884,1.7702481593984258,1.9586181263442741,0.2440295762788946,7.3411512145459135,1.2513948537546826,1.130333768495006
2013-01-04,7.025403160911964,6.463489848289935,4.120437748666168,4.3416521119435325,1.9013493270789976,2.20558324047833,1.4161220892892994,4.0232318764690875,5.608117027661452,6.474163302706644,4.482728658546061,4.602568438545787,1.958085863117578,1.7606850488234576,1.9633221525650033,0.23325000082671227,7.30080283132361,1.3564083139137013,1.130333768495006
2013-01-11,7.026526114743434,6.464964567276705,4.121846124839502,4.443012511216785,1.9057958803678685,2.2053126599182433,1.3198285341305298,4.025948636854728,5.632858519838435,6.474163302706644,4.531925754940617,4.5955717994953345,1.9689030132189218,1.7796704916463557,1.9456756272754205,0.2821687696534564,7.390810241378776,1.1408221777135015,1.1504494094608806
2013-01-18,7.027526959444489,6.466679039286799,4.1190239649305544,4.6237143568159675,1.9006947611254839,2.206987688173214,1.2910546572859944,4.026541435556155,5.5702276932727415,6.51182316820104,4.609225353673564,4.632040586137255,1.9710902018043956,1.78375752515694,1.9509620672268626,0.27300127206373764,7.378650054561974,1.1258064469791091,1.1958996524092338
2013-01-25,7.028439073678682,6.471850652089995,4.119841830981404,4.520876381688342,1.90336135281199,2.2124273229747122,1.3051792999776,4.023758498552426,5.55852332012798,6.51182316820104,4.616475513888566,4.680674734178427,1.980276129982306,1.7825289265129989,1.9516498893321286,0.265525348028625,7.441593634851524,1.0955180436527672,1.2405492482825997
2013-02-01,7.029433495469207,6.478811276344286,4.120337136688762,4.587093311633927,1.9017306917292187,2.205880713387548,1.3120382517712417,4.020154031638333,5.677255777529231,6.47257733274864,4.569357186363464,4.664298056524544,1.9817280129208001,1.7820753972560035,1.944316480678591,0.2893659574763304,7.635950041801146,1.1102529289207557,1.3117538610557542
2013-02-08,7.030553173464548,6.4783794634164025,4.123168242424077,4.595782717574159,1.8983411506532588,2.2080380411440657,1.3537148823347447,4.016958166440612,5.790569928288599,6.47257733274864,4.612432647432035,4.71587924176743,1.9902056002733024,1.7863327732414132,1.9360199871463861,0.3031960553599143,7.801150285682388,1.1105896974565979,1.3552599055273784
2013-02-15,7.031686121946179,6.479283715346133,4.122777809571956,4.6772327143434635,1.9044450410769096,2.208360744665621,1.3935626150325173,4.019730932653073,5.8330127676289,6.51527290831924,4.642446147486871,4.744591353261198,1.9810026954798936,1.7884455616885062,1.94191844933675,0.2909245585349027,7.685331442583541,1.1146109995013154,1.4329692908744058
2013-02-22,7.0327980012646325,6.487735649983002,4.122751041697709,4.73175793787546,1.906227272921023,2.192455923195778,1.4572316949018944,4.0206471267193935,5.8848192312814005,6.51527290831924,4.611753645367691,4.752600436008504,1.9816374274209716,1.7869097869706254,1.9396133126360287,0.30254736588379055,7.703853063252422,1.0955180436527672,1.4807253789884878
2013-03-01,7.034040578385293,6.490681701043931,4.1204391737281245,4.7890375044864735,1.9110510382208328,2.184606270152813,1.4656852112444225,4.020382002310025,5.982966267476771,6.562413216444067,4.599018611635946,4.73900240410333,1.9690895901467453,1.7829820099543638,1.941584639801463,0.29380436160383283,7.768080351721974,1.1513698525857836,1.5378190950732742
