Date,BTC_Search,BTC_USD,Mining_Difficulty,USD_OnChain_Volume,M2_Liquidity,EUR_USD,JPY_USD,JPY_EUR,SPY,QQQ,EXSA,JPXN,IWDA,GLD,SLV,TLT,BND,Nr_Transactions,Nr_Addresses,BTC_PageViews,Crypto_PageViews,BTC_Supply
2014-09-10,,479.7,27428630902.2579,59323097.82931,,1.294196844100952,0.0094230277463793,0.0072800000198185,167.4613800048828,92.32433319091795,25.989931106567383,42.52642059326172,32.29499816894531,120.26000213623048,18.239999771118164,90.0768585205078,62.37852478027344,72558.0,155747.0,,,13251675.0
2014-09-11,,478.49,27428630902.2579,55766860.2290054,,1.2917059659957886,0.0093610174953937,0.0072499997913837,167.65386962890625,92.2505111694336,25.937891006469727,42.47626495361328,32.26499938964844,119.47000122070312,17.959999084472656,89.77912139892578,62.33278274536133,66026.0,149290.0,,,13255925.0
2014-09-12,,477.73,27428630902.2579,55343450.8740908,,1.2923569679260254,0.0093366317451,0.0072200000286102,166.67453002929688,91.7799835205078,25.945335388183597,42.3843002319336,32.189998626708984,118.37999725341795,17.889999389648438,88.8388900756836,62.233585357666016,68384.0,146245.0,,,13259775.0
2014-09-13,,478.17,27428630902.2579,34190272.2787748,,,,,,,,,,,,,,61246.0,132966.0,,,13264300.0
2014-09-14,,477.74,29829733124.0404,40822618.8586127,,,,,,,,,,,,,,67655.0,213769.0,,,13268250.0
2014-09-15,,477.71,29829733124.0404,54717946.854269,11506.0,1.2960082292556765,0.0093170590698719,0.0071899998001754,166.54898071289062,90.89430236816406,25.945255279541016,42.3843002319336,32.06999969482422,118.63999938964844,17.920000076293945,88.97211456298828,62.26408386230469,78666.0,160989.0,,,13272200.0
2014-09-16,,466.75,29829733124.0404,51289164.882426,,1.2939791679382324,0.0093337567523121,0.0072099999524652,167.80447387695312,91.68775177001952,25.84007453918457,42.46790313720703,32.165000915527344,118.83000183105467,17.950000762939453,88.61166381835938,62.24121475219727,87234.0,182666.0,,,13276475.0
2014-09-17,,461.09,29829733124.0404,57086561.2698479,,1.2959076166152954,0.0093327108770608,0.0071999998763203,168.030517578125,91.82613372802734,25.945255279541016,42.1585807800293,32.220001220703125,117.54000091552734,17.770000457763672,88.38443756103516,62.1649055480957,80305.0,163698.0,,,13281125.0
2014-09-18,,424.26,29829733124.0404,79518077.7129433,,1.285000205039978,0.0092152310535311,0.0071700001135468,168.92608642578125,92.5180892944336,26.245811462402344,42.283973693847656,32.51499938964844,117.77999877929688,17.770000457763672,88.66647338867188,62.17251968383789,77364.0,165517.0,,,13285600.0
2014-09-19,,397.67,29829733124.0404,93546701.8621413,,1.2920063734054563,0.0091911759227514,0.0071100001223385,168.77391052246094,92.46073150634766,26.29840850830078,42.21710586547852,32.65999984741211,117.08999633789062,17.190000534057617,89.7947998046875,62.30223846435547,69437.0,143062.0,,,13289875.0
