Date,L1_BTC_Supply,L1_BalanceSheet_FED,L1_BalanceSheet_global,L1_Bitcoin_Wikipedia_Search,L1_Dollar_Index,L1_GLD,L1_HashRate,L1_M2_Liquidity,L1_Miners_Revenue_USD,L1_Mining_Difficulty,L1_Nr_Addresses,L1_Nr_Transactions,L1_OIL_USD,L1_QQQ,L1_TLT,L1_Ten_YR_USA,L1_USD_OnChain_Volume,L1_VIX,BTC_USD
2010-12-17,6.72050660009132,6.392368206847132,4.074502699466273,3.4815859363676225,1.9034698268519166,2.131650749834862,-0.748699248994436,3.948706308904852,4.412793808916092,4.3426670278331025,3.1429255219144028,3.1083717032391442,1.9434450535541166,1.6820259428189983,1.8123226594555835,0.5179872035277183,4.961154197211148,1.2457593710196513,-0.35066514128785814
2010-12-24,6.72050660009132,6.392368206847132,4.073983189212439,3.523226041965701,1.9050939831695461,2.1277525059569555,-0.748699248994436,3.948706308904852,4.412793808916092,4.3426670278331025,3.1429255219144028,3.1083717032391442,1.9445813476636706,1.6831252330314665,1.8127420963589875,0.5224442235561577,4.961154197211148,1.207095556873117,-0.35066514128785814
2010-12-31,6.72050660009132,6.392368206847132,4.073983189212439,3.4815859363676225,1.9057958803678685,2.129238621942664,-0.748699248994436,3.948706308904852,4.412793808916092,4.3426670278331025,3.1429255219144028,3.1083717032391442,1.9614685654890565,1.6848740243810207,1.8112957004340406,0.5305838452411363,4.961154197211148,1.2166935810637214,-0.35066514128785814
2011-01-07,6.72050660009132,6.392368206847132,4.073983189212439,3.4815859363676225,1.8977919752310806,2.1421390839538237,-0.748699248994436,3.948706308904852,4.412793808916092,4.3426670278331025,3.1429255219144028,3.1083717032391442,1.9608511406662232,1.682646777507797,1.8183066767581482,0.5191714725939084,4.961154197211148,1.249198357391113,-0.35066514128785814
2011-01-14,6.72050660009132,6.392368206847132,4.073983189212439,3.4815859363676225,1.9085386436242875,2.1257414450818293,-0.748699248994436,3.94882847675339,4.412793808916092,4.3426670278331025,3.1429255219144028,3.1083717032391442,1.9446306958339605,1.693748022734602,1.8100614695874166,0.5221833265792137,4.961154197211148,1.2340108021220497,-0.35066514128785814
2011-01-21,6.72050660009132,6.392368206847132,4.074564345088298,3.4815859363676225,1.8985058056257413,2.1228382020799907,-0.748699248994436,3.948769840474958,4.412793808916092,4.3426670278331025,3.1429255219144028,3.110252917353403,1.9616109124348298,1.7024441908737176,1.8080348785048648,0.5228353064531557,4.9850020208127654,1.1892094906539115,-0.35066514128785814
2011-01-28,6.72050660009132,6.392368206847132,4.073983189212439,3.4815859363676225,1.8932622808041342,2.1173707369749266,-0.748699248994436,3.949882578246132,4.412793808916092,4.3426670278331025,3.1429255219144028,3.1083717032391442,1.9499264466425763,1.6922686310858313,1.8080348785048648,0.5335178479524599,4.961154197211148,1.2664668792947968,-0.35066514128785814
2011-02-04,6.72050660009132,6.392368206847132,4.073983189212439,3.4815859363676225,1.8928178090423877,2.1148777458235646,-0.748699248994436,3.948706308904852,4.412793808916092,4.3426670278331025,3.1429255219144028,3.1083717032391442,1.9510459303337835,1.6926583503653734,1.8080348785048648,0.5223137946590098,5.582855740333239,1.30189773703595,-0.09097914578884395
2011-02-11,6.725286680452818,6.392594785334592,4.073983189212439,3.4815859363676225,1.892317265817412,2.119453862835916,-0.6821332524455634,3.948706308904852,4.599820254754185,4.3426670278331025,3.194078044361784,3.1083717032391442,1.9495363674214685,1.7053299067568657,1.8080348785048648,0.5625307629649104,5.2880491699339585,1.2022157841210408,0.029383777685209667
2011-02-18,6.73053195951003,6.398023558893082,4.07491894836524,3.839729375206388,1.8946482987258588,2.1216255162476774,-0.6075825803498004,3.948706308904852,4.78854066691594,4.414937933633968,3.2609227791260125,3.1137046633852457,1.9323722914400026,1.713279517085386,1.8080348785048648,0.5618166534136235,5.5377303295594675,1.1956229319720724,-0.04628861957244462
