Date,BalanceSheet_global,BalanceSheet_usa,BTC_USD,Mining_Difficulty,USD_OnChain_Volume,GDP_usa,HashRate,M2_Liquidity,EURUSD=X,DX-Y.NYB,SPY,QQQ,IWDA.AS,GLD,TLT,^TNX,^VIX,CL=F,Miners_Revenue_USD,Nr_Tx_Block,Nr_Transactions,Nr_Addresses,BTC_Supply,L1.BalanceSheet_global,L2.BalanceSheet_global,L1.BalanceSheet_usa,L2.BalanceSheet_usa,L1.BTC_USD,L2.BTC_USD,L1.Mining_Difficulty,L2.Mining_Difficulty,L1.USD_OnChain_Volume,L2.USD_OnChain_Volume,L1.GDP_usa,L2.GDP_usa,L1.HashRate,L2.HashRate,L1.M2_Liquidity,L2.M2_Liquidity,L1.EURUSD=X,L2.EURUSD=X,L1.DX-Y.NYB,L2.DX-Y.NYB,L1.SPY,L2.SPY,L1.QQQ,L2.QQQ,L1.IWDA.AS,L2.IWDA.AS,L1.GLD,L2.GLD,L1.TLT,L2.TLT,L1.^TNX,L2.^TNX,L1.^VIX,L2.^VIX,L1.CL=F,L2.CL=F,L1.Miners_Revenue_USD,L2.Miners_Revenue_USD,L1.Nr_Tx_Block,L2.Nr_Tx_Block,L1.Nr_Transactions,L2.Nr_Transactions,L1.Nr_Addresses,L2.Nr_Addresses,L1.BTC_Supply,L2.BTC_Supply
2011-01-28,4.073848725402499,6.392368206847132,-0.35066514128785814,4.3426670278331025,4.337568737622767,4.187604490700519,-0.748699248994436,3.947840376158827,0.13745122285437789,1.8928178090423877,1.9977782892067786,1.6926583839844687,1.3308194680427108,2.1148777458235646,1.8080344145430398,0.5223137946590098,1.30189773703595,1.9510459303337835,3.5846734667040017,0.8351686069988874,3.0666985504229953,3.1470576710283598,6.72050660009132,4.073848725402499,4.074564345088298,6.392368206847132,6.392368206847132,-0.35066514128785814,-0.35066514128785814,4.3426670278331025,4.3426670278331025,4.337568737622767,4.337568737622767,4.187604490700519,4.187604490700519,-0.748699248994436,-0.748699248994436,3.949882578246132,3.948769840474958,0.1293035207842555,0.12558775624288113,1.8932622808041342,1.8985058056257413,1.9999829024990963,2.00311795936579,1.6922685637872688,1.702444158003679,1.3324384599156054,1.3401465554911534,2.1173707369749266,2.1228382020799907,1.8061405219762772,1.807656275533302,0.5335178479524599,0.5228353064531557,1.2664668792947968,1.1892094906539115,1.9499264466425763,1.9616109124348298,3.5846734667040017,3.5846734667040017,0.8351686069988874,0.8433807800389307,3.0666985504229953,3.1010593549081156,3.1818435879447726,3.1470576710283598,6.72050660009132,6.72050660009132
2011-02-04,4.073848725402499,6.392594785334592,-0.09097914578884395,4.3426670278331025,4.3654243223881775,4.188088457528414,-0.6821332524455634,3.947840376158827,0.13432171437212212,1.892317265817412,2.009287548634948,1.7053299720615667,1.3404441072752693,2.119453862835916,1.797925579764588,0.5549734567176208,1.2022157841210408,1.9495363674214685,3.887735219290064,0.8351686069988874,3.0666985504229953,3.1470576710283598,6.725286680452818,4.073848725402499,4.073848725402499,6.392368206847132,6.392368206847132,-0.35066514128785814,-0.35066514128785814,4.3426670278331025,4.3426670278331025,4.337568737622767,4.337568737622767,4.187604490700519,4.187604490700519,-0.748699248994436,-0.748699248994436,3.947840376158827,3.949882578246132,0.13745122285437789,0.1293035207842555,1.8928178090423877,1.8932622808041342,1.9977782892067786,1.9999829024990963,1.6926583839844687,1.6922685637872688,1.3308194680427108,1.3324384599156054,2.1148777458235646,2.1173707369749266,1.8080344145430398,1.8061405219762772,0.5223137946590098,0.5335178479524599,1.30189773703595,1.2664668792947968,1.9510459303337835,1.9499264466425763,3.5846734667040017,3.5846734667040017,0.8351686069988874,0.8351686069988874,3.0666985504229953,3.0666985504229953,3.1470576710283598,3.1818435879447726,6.72050660009132,6.72050660009132
2011-02-11,4.07491894836524,6.398023558893082,0.029383777685209667,4.414937933633968,4.738280077899448,4.188571885636152,-0.6075825803498004,3.947840376158827,0.13360042582354034,1.8946482987258588,2.0157301102107974,1.713279517085386,1.3457656946090322,2.1216255162476774,1.797925579764588,0.5549734567176208,1.1956229319720724,1.9323722914400026,4.001930010873495,1.102477967246997,3.371990911464915,3.5658478186735176,6.73053195951003,4.073848725402499,4.073848725402499,6.392594785334592,6.392368206847132,-0.09097914578884395,-0.35066514128785814,4.3426670278331025,4.3426670278331025,4.3654243223881775,4.337568737622767,4.188088457528414,4.187604490700519,-0.6821332524455634,-0.748699248994436,3.947840376158827,3.947840376158827,0.13432171437212212,0.13745122285437789,1.892317265817412,1.8928178090423877,2.009287548634948,1.9977782892067786,1.7053299720615667,1.6926583839844687,1.3404441072752693,1.3308194680427108,2.119453862835916,2.1148777458235646,1.797925579764588,1.8080344145430398,0.5549734567176208,0.5223137946590098,1.2022157841210408,1.30189773703595,1.9495363674214685,1.9510459303337835,3.887735219290064,3.5846734667040017,0.8351686069988874,0.8351686069988874,3.0666985504229953,3.0666985504229953,3.1470576710283598,3.1470576710283598,6.725286680452818,6.72050660009132
2011-02-18,4.073983189212439,6.399477812219487,-0.04628861957244462,4.561815317421204,4.653977606879668,4.189054776221734,-0.40728481265935956,3.948706308904852,0.1343690206081985,1.8901974066894758,2.020338499236333,1.71542923569905,1.3488887215876026,2.131650749834862,1.797925579764588,0.5549734567176208,1.2156375715017784,1.9355072504492883,4.050594588005145,0.9866872493944867,3.313023110323238,3.4759615891924236,6.736508049835306,4.07491894836524,4.073848725402499,6.398023558893082,6.392594785334592,0.029383777685209667,-0.09097914578884395,4.414937933633968,4.3426670278331025,4.738280077899448,4.3654243223881775,4.188571885636152,4.188088457528414,-0.6075825803498004,-0.6821332524455634,3.947840376158827,3.947840376158827,0.13360042582354034,0.13432171437212212,1.8946482987258588,1.892317265817412,2.0157301102107974,2.009287548634948,1.713279517085386,1.7053299720615667,1.3457656946090322,1.3404441072752693,2.1216255162476774,2.119453862835916,1.797925579764588,1.797925579764588,0.5549734567176208,0.5549734567176208,1.1956229319720724,1.2022157841210408,1.9323722914400026,1.9495363674214685,4.001930010873495,3.887735219290064,1.102477967246997,0.8351686069988874,3.371990911464915,3.0666985504229953,3.5658478186735176,3.1470576710283598,6.73053195951003,6.725286680452818
2011-02-25,4.076774005997285,6.403673079602525,-0.04038628892895605,4.561815317421204,4.453965653494708,4.18953713047917,-0.39538558935965157,3.948706308904852,0.140507434061919,1.8880671065473873,2.0131777605569314,1.7073686289002408,1.3376588955942543,2.1379235274762753,1.8112585525672886,0.5346605697820868,1.2837533678171071,1.990693948493141,4.033439620322805,0.9616847022577911,3.3138672203691533,3.471144965160633,6.742202564181952,4.073983189212439,4.07491894836524,6.399477812219487,6.398023558893082,-0.04628861957244462,0.029383777685209667,4.561815317421204,4.414937933633968,4.653977606879668,4.738280077899448,4.189054776221734,4.188571885636152,-0.40728481265935956,-0.6075825803498004,3.948706308904852,3.947840376158827,0.1343690206081985,0.13360042582354034,1.8901974066894758,1.8946482987258588,2.020338499236333,2.0157301102107974,1.71542923569905,1.713279517085386,1.3488887215876026,1.3457656946090322,2.131650749834862,2.1216255162476774,1.797925579764588,1.797925579764588,0.5549734567176208,0.5549734567176208,1.2156375715017784,1.1956229319720724,1.9355072504492883,1.9323722914400026,4.050594588005145,4.001930010873495,0.9866872493944867,1.102477967246997,3.313023110323238,3.371990911464915,3.4759615891924236,3.5658478186735176,6.736508049835306,6.73053195951003
2011-03-04,4.076669296174301,6.4057080930912935,-0.04517881694820678,4.74499290940915,4.615120054755167,4.1900189495985,-0.2597078954126395,3.9497899589144625,0.14485049055513682,1.8830933672495223,2.0136368520942516,1.7097727377429717,1.3338501389580777,2.144106992071376,1.8056827306144574,0.5430742478430832,1.2801228841334578,2.0187836812591353,4.0165184561300125,0.9527113764641456,3.2971036501492565,3.4474681309497557,6.74757492902158,4.076774005997285,4.073983189212439,6.403673079602525,6.399477812219487,-0.04038628892895605,-0.04628861957244462,4.561815317421204,4.561815317421204,4.453965653494708,4.653977606879668,4.18953713047917,4.189054776221734,-0.39538558935965157,-0.40728481265935956,3.948706308904852,3.948706308904852,0.140507434061919,0.1343690206081985,1.8880671065473873,1.8901974066894758,2.0131777605569314,2.020338499236333,1.7073686289002408,1.71542923569905,1.3376588955942543,1.3488887215876026,2.1379235274762753,2.131650749834862,1.8112585525672886,1.797925579764588,0.5346605697820868,0.5549734567176208,1.2837533678171071,1.2156375715017784,1.990693948493141,1.9355072504492883,4.033439620322805,4.050594588005145,0.9616847022577911,0.9866872493944867,3.3138672203691533,3.313023110323238,3.471144965160633,3.4759615891924236,6.742202564181952,6.736508049835306
2011-03-11,4.080308895788361,6.411127226425926,-0.05551732784983137,4.881912903991931,4.803262107667321,4.190500234765801,-0.2913072087445572,3.954063929441694,0.13991967520344387,1.885248100876663,2.0082599598560247,1.6985408390828043,1.3253103638779549,2.140570892468463,1.8092076319504076,0.5305838452411363,1.3027637068228801,2.005008836394331,3.7627429293462673,1.161137546150022,3.2750808984568587,3.4114513421379375,6.752781901102365,4.076669296174301,4.076774005997285,6.4057080930912935,6.403673079602525,-0.04517881694820678,-0.04038628892895605,4.74499290940915,4.561815317421204,4.615120054755167,4.453965653494708,4.1900189495985,4.18953713047917,-0.2597078954126395,-0.39538558935965157,3.9497899589144625,3.948706308904852,0.14485049055513682,0.140507434061919,1.8830933672495223,1.8880671065473873,2.0136368520942516,2.0131777605569314,1.7097727377429717,1.7073686289002408,1.3338501389580777,1.3376588955942543,2.144106992071376,2.1379235274762753,1.8056827306144574,1.8112585525672886,0.5430742478430832,0.5346605697820868,1.2801228841334578,1.2837533678171071,2.0187836812591353,1.990693948493141,4.0165184561300125,4.033439620322805,0.9527113764641456,0.9616847022577911,3.2971036501492565,3.3138672203691533,3.4474681309497557,3.471144965160633,6.74757492902158,6.742202564181952
2011-03-18,4.07830750094045,6.412132140346094,-0.08804381092731303,4.881912903991931,4.814052209686095,4.190980987163216,-0.28176189083832676,3.9546958691848593,0.14714806789369023,1.879210612293141,1.999796840827524,1.6831795266886176,1.3097366137236661,2.141041925613628,1.8181746990092695,0.5154764348101678,1.3881012110606261,2.0046222643894525,3.7177683095811083,1.2957503079305626,3.3749315539781883,3.4050046650503694,6.756137638603671,4.080308895788361,4.076669296174301,6.411127226425926,6.4057080930912935,-0.05551732784983137,-0.04517881694820678,4.881912903991931,4.74499290940915,4.803262107667321,4.615120054755167,4.190500234765801,4.1900189495985,-0.2913072087445572,-0.2597078954126395,3.954063929441694,3.9497899589144625,0.13991967520344387,0.14485049055513682,1.885248100876663,1.8830933672495223,2.0082599598560247,2.0136368520942516,1.6985408390828043,1.7097727377429717,1.3253103638779549,1.3338501389580777,2.140570892468463,2.144106992071376,1.8092076319504076,1.8056827306144574,0.5305838452411363,0.5430742478430832,1.3027637068228801,1.2801228841334578,2.005008836394331,2.0187836812591353,3.7627429293462673,4.0165184561300125,1.161137546150022,0.9527113764641456,3.2750808984568587,3.2971036501492565,3.4114513421379375,3.4474681309497557,6.752781901102365,6.74757492902158
2011-03-25,4.080716359265819,6.415197285956478,-0.05364600277372544,4.881912903991931,4.750373438280625,4.191461207968965,-0.21212596269693268,3.954498185359256,0.15142912503313022,1.8820689513916014,2.0116666603832574,1.7018358007227565,1.3235614744734658,2.1438263737086487,1.8121387059954865,0.5370631435031773,1.2530955821489713,2.022840617163822,3.901443468488814,1.062766690989322,3.300812794118117,3.5341530741850624,6.759932117429852,4.07830750094045,4.080308895788361,6.412132140346094,6.411127226425926,-0.08804381092731303,-0.05551732784983137,4.881912903991931,4.881912903991931,4.814052209686095,4.803262107667321,4.190980987163216,4.190500234765801,-0.28176189083832676,-0.2913072087445572,3.9546958691848593,3.954063929441694,0.14714806789369023,0.13991967520344387,1.879210612293141,1.885248100876663,1.999796840827524,2.0082599598560247,1.6831795266886176,1.6985408390828043,1.3097366137236661,1.3253103638779549,2.141041925613628,2.140570892468463,1.8181746990092695,1.8092076319504076,0.5154764348101678,0.5305838452411363,1.3881012110606261,1.3027637068228801,2.0046222643894525,2.005008836394331,3.7177683095811083,3.7627429293462673,1.2957503079305626,1.161137546150022,3.3749315539781883,3.2750808984568587,3.4050046650503694,3.4114513421379375,6.756137638603671,6.752781901102365
2011-04-01,4.084051934301441,6.418719305723282,-0.11120293254331923,4.838709241954748,4.611633631603181,4.191940898357364,-0.22180659059045257,3.9534987468139726,0.1510231089427259,1.8798410664734007,2.01774310183468,1.7065473071231785,1.3277674992494255,2.1436392257532675,1.8140561485621027,0.5379449561710689,1.240549238761324,2.0331824235521454,3.948588995429826,0.9528694621941445,3.1983821300082944,3.433609843323718,6.764232190882576,4.080716359265819,4.07830750094045,6.415197285956478,6.412132140346094,-0.05364600277372544,-0.08804381092731303,4.881912903991931,4.881912903991931,4.750373438280625,4.814052209686095,4.191461207968965,4.190980987163216,-0.21212596269693268,-0.28176189083832676,3.954498185359256,3.9546958691848593,0.15142912503313022,0.14714806789369023,1.8820689513916014,1.879210612293141,2.0116666603832574,1.999796840827524,1.7018358007227565,1.6831795266886176,1.3235614744734658,1.3097366137236661,2.1438263737086487,2.141041925613628,1.8121387059954865,1.8181746990092695,0.5370631435031773,0.5154764348101678,1.2530955821489713,1.3881012110606261,2.022840617163822,2.0046222643894525,3.901443468488814,3.7177683095811083,1.062766690989322,1.2957503079305626,3.300812794118117,3.3749315539781883,3.5341530741850624,3.4050046650503694,6.759932117429852,6.756137638603671
2011-04-08,4.086343889638829,6.423028836357606,-0.12493873660829995,4.915640630977107,4.655165951548134,4.192134418274233,-0.1947886518999268,3.957621651579379,0.15539861400470212,1.8754664141008845,2.016796175013931,1.7026755014567392,1.3222192947339193,2.1573358731680994,1.8030355617958267,0.552668207991105,1.2521245729015271,2.0503410853749915,3.8165873695651333,1.0271284614667084,3.247236549506764,3.4774106879072515,6.768649198920522,4.084051934301441,4.080716359265819,6.418719305723282,6.415197285956478,-0.11120293254331923,-0.05364600277372544,4.838709241954748,4.881912903991931,4.611633631603181,4.750373438280625,4.191940898357364,4.191461207968965,-0.22180659059045257,-0.21212596269693268,3.9534987468139726,3.954498185359256,0.1510231089427259,0.15142912503313022,1.8798410664734007,1.8820689513916014,2.01774310183468,2.0116666603832574,1.7065473071231785,1.7018358007227565,1.3277674992494255,1.3235614744734658,2.1436392257532675,2.1438263737086487,1.8140561485621027,1.8121387059954865,0.5379449561710689,0.5370631435031773,1.240549238761324,1.2530955821489713,2.0331824235521454,2.022840617163822,3.948588995429826,3.901443468488814,0.9528694621941445,1.062766690989322,3.1983821300082944,3.300812794118117,3.433609843323718,3.5341530741850624,6.764232190882576,6.759932117429852
