Date,BalanceSheet_global,BalanceSheet_usa,BTC_USD,Mining_Difficulty,USD_OnChain_Volume,GDP_usa,HashRate,M2_Liquidity,EURUSD=X,DX-Y.NYB,SPY,QQQ,IWDA.AS,GLD,TLT,^TNX,^VIX,Miners_Revenue_USD,Nr_Tx_Block,Nr_Transactions,Nr_Addresses,BTC_PageViews,Crypto_PageViews,BTC_Supply,L1.BalanceSheet_global,L2.BalanceSheet_global,L1.BalanceSheet_usa,L2.BalanceSheet_usa,L1.BTC_USD,L2.BTC_USD,L1.Mining_Difficulty,L2.Mining_Difficulty,L1.USD_OnChain_Volume,L2.USD_OnChain_Volume,L1.GDP_usa,L2.GDP_usa,L1.HashRate,L2.HashRate,L1.M2_Liquidity,L2.M2_Liquidity,L1.EURUSD=X,L2.EURUSD=X,L1.DX-Y.NYB,L2.DX-Y.NYB,L1.SPY,L2.SPY,L1.QQQ,L2.QQQ,L1.IWDA.AS,L2.IWDA.AS,L1.GLD,L2.GLD,L1.TLT,L2.TLT,L1.^TNX,L2.^TNX,L1.^VIX,L2.^VIX,L1.Miners_Revenue_USD,L2.Miners_Revenue_USD,L1.Nr_Tx_Block,L2.Nr_Tx_Block,L1.Nr_Transactions,L2.Nr_Transactions,L1.Nr_Addresses,L2.Nr_Addresses,L1.BTC_PageViews,L2.BTC_PageViews,L1.Crypto_PageViews,L2.Crypto_PageViews,L1.BTC_Supply,L2.BTC_Supply
2016-07-29,4.204989261814892,6.6497726327460445,2.81652631580174,11.329382625098534,8.190954093265923,4.278226553909379,6.193146078615215,4.111144848286746,0.04471159875520128,1.980139772196245,2.277205578334151,2.0360416300813684,1.5861933202334122,2.110522358215323,2.0651323714648844,0.1637575075058385,1.0744507147674758,6.114970157616371,3.1970722944519374,5.364389629200114,5.580735714274482,3.9085922388475693,1.919078092376074,7.198972729050067,4.204090604354924,4.204766705525483,6.651372327089491,6.65052141149377,2.8136543654612702,2.8222988712623667,11.329382625098534,11.329382625098534,8.218516124646197,8.271000904054322,4.278226553909379,4.278226553909379,6.17475410216873,6.17475410216873,4.111144848286746,4.111144848286746,0.04268966680708682,0.04555967153954253,1.9888709715036996,1.9848872092980916,2.2774456639677965,2.2746176401993576,2.0360416300813684,2.0360416300813684,1.5900054060246842,1.5856862836135621,2.101575241011131,2.1032562208161525,2.056581412457357,2.055296591108021,0.19589966691856606,0.20248831212324636,1.0799044842061745,1.1027766174985982,6.047330227009058,6.069521080299577,3.2345957525046796,3.2042828125579397,5.345185462803928,5.334616581052946,5.580735714274482,5.580735714274482,3.9912260756924947,3.9342964068194055,1.9637878273455553,1.863322860120456,7.198972729050067,7.198972729050067
2016-08-05,4.206169998280113,6.649995826875069,2.7687416685015274,11.329382625098534,8.191411911788014,4.278226553909379,6.22945453837013,4.111144848286746,0.04668013151380486,1.9831299357575636,2.279320764229379,2.0418444887311127,1.5899496183612032,2.1056804733367267,2.054863071528559,0.19920648387414752,1.0565237371698093,6.094385744164581,3.1305126651583106,5.358399369771984,5.582260001491331,3.97648753730519,2.3096301674258988,7.198972729050067,4.204989261814892,4.204090604354924,6.6497726327460445,6.651372327089491,2.81652631580174,2.8136543654612702,11.329382625098534,11.329382625098534,8.190954093265923,8.218516124646197,4.278226553909379,4.278226553909379,6.193146078615215,6.17475410216873,4.111144848286746,4.111144848286746,0.04471159875520128,0.04268966680708682,1.980139772196245,1.9888709715036996,2.277205578334151,2.2774456639677965,2.0360416300813684,2.0360416300813684,1.5861933202334122,1.5900054060246842,2.110522358215323,2.101575241011131,2.0651323714648844,2.056581412457357,0.1637575075058385,0.19589966691856606,1.0744507147674758,1.0799044842061745,6.114970157616371,6.047330227009058,3.1970722944519374,3.2345957525046796,5.364389629200114,5.345185462803928,5.580735714274482,5.580735714274482,3.9085922388475693,3.9912260756924947,1.919078092376074,1.9637878273455553,7.198972729050067,7.198972729050067
2016-08-12,4.2056362829384595,6.650203454872228,2.7687416685015274,11.329382625098534,8.180840776216758,4.278226553909379,6.17475410216873,4.11257148986498,0.04684943642868982,1.9810026954798936,2.2798778299812095,2.0434037160826493,1.590507470515397,2.1051694332009077,2.0613602174491823,0.18041262873757635,1.062581991400033,6.053854121876781,3.19411932372763,5.367305592139905,5.59040040832681,3.8896378004066676,2.0827853703164503,7.198972729050067,4.206169998280113,4.204989261814892,6.649995826875069,6.6497726327460445,2.7687416685015274,2.81652631580174,11.329382625098534,11.329382625098534,8.191411911788014,8.190954093265923,4.278226553909379,4.278226553909379,6.22945453837013,6.193146078615215,4.111144848286746,4.111144848286746,0.04668013151380486,0.04471159875520128,1.9831299357575636,1.980139772196245,2.279320764229379,2.277205578334151,2.0418444887311127,2.0360416300813684,1.5899496183612032,1.5861933202334122,2.1056804733367267,2.110522358215323,2.054863071528559,2.0651323714648844,0.19920648387414752,0.1637575075058385,1.0565237371698093,1.0744507147674758,6.094385744164581,6.114970157616371,3.1305126651583106,3.1970722944519374,5.358399369771984,5.364389629200114,5.582260001491331,5.580735714274482,3.97648753730519,3.9085922388475693,2.3096301674258988,1.919078092376074,7.198972729050067,7.198972729050067
2016-08-19,4.20601876304191,6.64996500470889,2.7687416685015274,11.33721055951206,8.214463070944381,4.278548039591735,6.221177399117028,4.1127323223010555,0.05497478368154909,1.975477772982329,2.280036780984257,2.0436259808816657,1.5856862836135621,2.10710817409128,2.0570918730599566,0.19810698496256407,1.0546130604006336,6.070771190872309,3.203582069239892,5.3911027900763555,5.604294108827405,3.9238654751855013,2.2624510897304293,7.199328967520456,4.2056362829384595,4.206169998280113,6.650203454872228,6.649995826875069,2.7687416685015274,2.7687416685015274,11.329382625098534,11.329382625098534,8.180840776216758,8.191411911788014,4.278226553909379,4.278226553909379,6.17475410216873,6.22945453837013,4.11257148986498,4.111144848286746,0.04684943642868982,0.04668013151380486,1.9810026954798936,1.9831299357575636,2.2798778299812095,2.279320764229379,2.0434037160826493,2.0418444887311127,1.590507470515397,1.5899496183612032,2.1051694332009077,2.1056804733367267,2.0613602174491823,2.054863071528559,0.18041262873757635,0.19920648387414752,1.062581991400033,1.0565237371698093,6.053854121876781,6.094385744164581,3.19411932372763,3.1305126651583106,5.367305592139905,5.358399369771984,5.59040040832681,5.582260001491331,3.8896378004066676,3.97648753730519,2.0827853703164503,2.3096301674258988,7.198972729050067,7.198972729050067
2016-08-26,4.2051742574162025,6.650680448164804,2.7687416685015274,11.33721055951206,8.164031064973479,4.278869287470934,6.17475410216873,4.111766433052562,0.052713364817174674,1.9803215846219597,2.2775455992834313,2.0418444887311127,1.5873180247974887,2.100542860527035,2.0559945429778343,0.21351775446312143,1.1351326392397638,6.047330227009058,3.235005923421301,5.35557985462715,5.582406570021884,3.9264453478183894,2.298853076409707,7.199684571243462,4.20601876304191,4.2056362829384595,6.64996500470889,6.650203454872228,2.7687416685015274,2.7687416685015274,11.33721055951206,11.329382625098534,8.214463070944381,8.180840776216758,4.278548039591735,4.278226553909379,6.221177399117028,6.17475410216873,4.1127323223010555,4.11257148986498,0.05497478368154909,0.04684943642868982,1.975477772982329,1.9810026954798936,2.280036780984257,2.2798778299812095,2.0436259808816657,2.0434037160826493,1.5856862836135621,1.590507470515397,2.10710817409128,2.1051694332009077,2.0570918730599566,2.0613602174491823,0.19810698496256407,0.18041262873757635,1.0546130604006336,1.062581991400033,6.070771190872309,6.053854121876781,3.203582069239892,3.19411932372763,5.3911027900763555,5.367305592139905,5.604294108827405,5.59040040832681,3.9238654751855013,3.8896378004066676,2.2624510897304293,2.0827853703164503,7.199328967520456,7.198972729050067
2016-09-02,4.205233648055063,6.649131004070618,2.7687416685015274,11.343912335899791,8.164031064973479,4.279190297898525,6.225049885485895,4.111144848286746,0.0492458510435241,1.9817280129208001,2.279698810029066,2.043107175958727,1.5918989951708251,2.102330779054406,2.0576305776600416,0.20303287507732157,1.0784568014586147,6.067693772439803,3.1691402015262584,5.353831632343856,5.584774340515734,3.9092885241622506,2.0718820073061255,7.20003954153826,4.2051742574162025,4.20601876304191,6.650680448164804,6.64996500470889,2.7687416685015274,2.7687416685015274,11.33721055951206,11.33721055951206,8.164031064973479,8.214463070944381,4.278869287470934,4.278548039591735,6.17475410216873,6.221177399117028,4.111766433052562,4.1127323223010555,0.052713364817174674,0.05497478368154909,1.9803215846219597,1.975477772982329,2.2775455992834313,2.280036780984257,2.0418444887311127,2.0436259808816657,1.5873180247974887,1.5856862836135621,2.100542860527035,2.10710817409128,2.0559945429778343,2.0570918730599566,0.21351775446312143,0.19810698496256407,1.1351326392397638,1.0546130604006336,6.047330227009058,6.070771190872309,3.235005923421301,3.203582069239892,5.35557985462715,5.3911027900763555,5.582406570021884,5.604294108827405,3.9264453478183894,3.9238654751855013,2.298853076409707,2.2624510897304293,7.199684571243462,7.199328967520456
2016-09-09,4.2066014253663075,6.649275845183546,2.794599568642681,11.343912335899791,8.168098964542736,4.279511071225273,6.195694492133358,4.1148210758988855,0.05197847684052562,1.9792751309093164,2.2718273958763913,2.0360416300813684,1.5856862836135621,2.1029479680053735,2.047776996011197,0.223236286231766,1.2430380486862944,6.0635757761418825,3.191187210300978,5.3434755546840345,5.580735714274482,3.9600424557268417,2.2013971243204513,7.200388404227089,4.205233648055063,4.2051742574162025,6.649131004070618,6.650680448164804,2.7687416685015274,2.7687416685015274,11.343912335899791,11.33721055951206,8.164031064973479,8.164031064973479,4.279190297898525,4.278869287470934,6.225049885485895,6.17475410216873,4.111144848286746,4.111766433052562,0.0492458510435241,0.052713364817174674,1.9817280129208001,1.9803215846219597,2.279698810029066,2.2775455992834313,2.043107175958727,2.0418444887311127,1.5918989951708251,1.5873180247974887,2.102330779054406,2.100542860527035,2.0576305776600416,2.0559945429778343,0.20303287507732157,0.21351775446312143,1.0784568014586147,1.1351326392397638,6.067693772439803,6.047330227009058,3.1691402015262584,3.235005923421301,5.353831632343856,5.35557985462715,5.584774340515734,5.582406570021884,3.9092885241622506,3.9264453478183894,2.0718820073061255,2.298853076409707,7.20003954153826,7.199684571243462
2016-09-16,4.208332441291181,6.651436483180563,2.7837464048052136,11.353787157991416,8.164031064973479,4.27983160780117,6.1963613124381585,4.116239034861771,0.05099565966876092,1.9827685800090216,2.2718273958763913,2.0448238008466597,1.5856862836135621,2.0971184158664053,2.04530223220336,0.2307043072818442,1.1866738642661043,6.049953131927166,3.181531033428292,5.3245458336823885,5.580735714274482,4.017617573339674,2.060697840353612,7.200763315936652,4.2066014253663075,4.205233648055063,6.649275845183546,6.649131004070618,2.794599568642681,2.7687416685015274,11.343912335899791,11.343912335899791,8.168098964542736,8.164031064973479,4.279511071225273,4.279190297898525,6.195694492133358,6.225049885485895,4.1148210758988855,4.111144848286746,0.05197847684052562,0.0492458510435241,1.9792751309093164,1.9817280129208001,2.2718273958763913,2.279698810029066,2.0360416300813684,2.043107175958727,1.5856862836135621,1.5918989951708251,2.1029479680053735,2.102330779054406,2.047776996011197,2.0576305776600416,0.223236286231766,0.20303287507732157,1.2430380486862944,1.0784568014586147,6.0635757761418825,6.067693772439803,3.191187210300978,3.1691402015262584,5.3434755546840345,5.353831632343856,5.580735714274482,5.584774340515734,3.9600424557268417,3.9092885241622506,2.2013971243204513,2.0718820073061255,7.200388404227089,7.20003954153826
2016-09-23,4.205427383498394,6.650602005119608,2.780259690476022,11.353787157991416,8.164787705643597,4.280151907975431,6.183772185130137,4.114807739766599,0.04961080509058727,1.9799124256038594,2.2771276558260087,2.048657666470121,1.5890555276382234,2.106020824331658,2.05192308107927,0.2081725292316758,1.089551881538446,6.047330227009058,3.2151299862291576,5.348668894599376,5.58885411133076,3.90848501887865,1.8864907251724818,7.201117064326663,4.208332441291181,4.2066014253663075,6.651436483180563,6.649275845183546,2.7837464048052136,2.794599568642681,11.353787157991416,11.343912335899791,8.164031064973479,8.168098964542736,4.27983160780117,4.279511071225273,6.1963613124381585,6.195694492133358,4.116239034861771,4.1148210758988855,0.05099565966876092,0.05197847684052562,1.9827685800090216,1.9792751309093164,2.2718273958763913,2.2718273958763913,2.0448238008466597,2.0360416300813684,1.5856862836135621,1.5856862836135621,2.0971184158664053,2.1029479680053735,2.04530223220336,2.047776996011197,0.2307043072818442,0.223236286231766,1.1866738642661043,1.2430380486862944,6.049953131927166,6.0635757761418825,3.181531033428292,3.191187210300978,5.3245458336823885,5.3434755546840345,5.580735714274482,5.580735714274482,4.017617573339674,3.9600424557268417,2.060697840353612,2.2013971243204513,7.200763315936652,7.200388404227089
2016-09-30,4.204905542918162,6.6485553507634725,2.784003569779971,11.382426276284605,8.180979778346568,4.2804719720965005,6.2311607394361666,4.1116925614544755,0.04997609873152505,1.979821425865041,2.277750574853856,2.050086685218447,1.5877109735806787,2.0991279256166906,2.0541076622700594,0.20628605523044893,1.1235249796961542,6.047330227009058,3.2472867412545687,5.399575085637626,5.649753371405955,3.9289588408808296,1.9444826721501687,7.201494078617514,4.205427383498394,4.208332441291181,6.650602005119608,6.651436483180563,2.780259690476022,2.7837464048052136,11.353787157991416,11.353787157991416,8.164787705643597,8.164031064973479,4.280151907975431,4.27983160780117,6.183772185130137,6.1963613124381585,4.114807739766599,4.116239034861771,0.04961080509058727,0.05099565966876092,1.9799124256038594,1.9827685800090216,2.2771276558260087,2.2718273958763913,2.048657666470121,2.0448238008466597,1.5890555276382234,1.5856862836135621,2.106020824331658,2.0971184158664053,2.05192308107927,2.04530223220336,0.2081725292316758,0.2307043072818442,1.089551881538446,1.1866738642661043,6.047330227009058,6.049953131927166,3.2151299862291576,3.181531033428292,5.348668894599376,5.3245458336823885,5.58885411133076,5.580735714274482,3.90848501887865,4.017617573339674,1.8864907251724818,2.060697840353612,7.201117064326663,7.200763315936652
