Date,L1_BTC_Supply,L1_BalanceSheet_FED,L1_BalanceSheet_global,L1_Bitcoin_Wikipedia_Search,L1_Dollar_Index,L1_GLD,L1_HashRate,L1_M2_Liquidity,L1_Miners_Revenue_USD,L1_Mining_Difficulty,L1_Nr_Addresses,L1_Nr_Transactions,L1_OIL_USD,L1_QQQ,L1_TLT,L1_Ten_YR_USA,L1_USD_OnChain_Volume,L1_VIX,BTC_USD
2024-04-19,7.294044265081289,6.871466450296752,4.367215479544651,4.358658068619549,2.0254697228106644,2.33304403597937,8.76644125660051,4.324436797945258,8.642180280588004,13.924009904701778,5.828311345383287,5.676684858339616,1.9327780886273713,2.6410519986660552,1.9498148824121486,0.6531160001620855,10.770801950906,1.2382970544763021,4.805149066318381
2024-04-26,7.29419043326239,6.869554738144206,4.366195751516143,4.414572275617945,2.0259200047448886,2.33304403597937,8.786449927642504,4.324514977288853,8.642180280588004,13.924009904701778,5.837809136487156,5.6511975457357915,1.9198100169819314,2.616991921471771,1.9442965921904334,0.6602011970333336,10.805051263662182,1.2720737662488883,4.804484480936137
2024-05-03,7.294260879786865,6.869374543914955,4.366359155147221,4.725723832803816,2.0250599786079726,2.33304403597937,8.762016618278244,4.319078980152553,8.591291658982499,13.924009904701778,5.740057109426471,5.7687120803776635,1.9235030590389346,2.6337875347198363,1.9398407242182887,0.6602011970333336,10.611514116913341,1.1769589728710639,4.7987711126580095
2024-05-10,7.294326904412826,6.867023774120935,4.366308624662436,4.3161591281079685,2.0213133604371407,2.3282980518223515,8.752032397371641,4.317384219137274,8.31044897853243,13.924009904701778,5.765094685708862,5.676445239727667,1.8927066411992428,2.6382784885618054,1.9491638917384695,0.6532125137753437,10.649627997751288,1.1300119423033261,4.783838001569559
2024-05-17,7.294391747641331,6.866488663242626,4.366709946911054,4.282214133062335,2.0224696026995015,2.33304403597937,8.777667783587255,4.319235182836141,8.317630778739934,13.919853662583774,5.682165842557355,5.741552379036046,1.8935398554194158,2.6447914851103898,1.9505153652970624,0.6535983998669121,10.447793585269327,1.0986437324174632,4.8264075262837896
2024-05-24,7.294391747641331,6.863576937294533,4.3676259533156605,4.273880551511211,2.01890843162737,2.33304403597937,8.786449927642504,4.318299209725922,8.329620045860965,13.919853662583774,5.669780686235389,5.734280330861621,1.9034155725254032,2.649014990035575,1.9565927786303796,0.6454222768454808,10.579648542520536,1.0788191748084301,4.827099694166971
2024-05-31,7.294391747641331,6.863297039653573,4.3676259533156605,4.315676520348013,2.020029638605196,2.33304403597937,8.786449927642504,4.318949810169072,8.387078736919408,13.924009904701778,5.6784015629581965,5.7687120803776635,1.8905327987489573,2.649014990035575,1.9565452839106061,0.6500159532135901,10.689198372609637,1.0766404547798267,4.827099694166971
2024-06-07,7.294391747641331,6.862388956467496,4.3676259533156605,4.293030905606437,2.019822216570401,2.33304403597937,8.786449927642504,4.317900443988081,8.361707337243855,13.924009904701778,5.663478001231288,5.7687120803776635,1.8864343075786316,2.649014990035575,1.9521026780052437,0.6545615488695165,10.76607649087742,1.1112625162236194,4.827099694166971
2024-06-14,7.294391747641331,6.860678539610915,4.3676259533156605,4.260691365937476,2.02073408288437,2.325515675890195,8.771546329684513,4.321165369859373,8.402770509610464,13.922811866532951,5.663175874885419,5.7687120803776635,1.8781194776781733,2.649014990035575,1.9585966223556184,0.6464037093942682,10.68653536412427,1.0870712153966449,4.8195842704138325
2024-06-21,7.294391747641331,6.86087524086166,4.3676259533156605,4.224610746978335,2.023458250200393,2.33304403597937,8.726467954949326,4.321786853094069,8.397806911925333,13.922811866532951,5.694770111785631,5.7687120803776635,1.8945929310286074,2.649014990035575,1.973387877951902,0.6245914406447698,10.61206683268615,1.102433700446891,4.806989043379031
2024-06-28,7.294391747641331,6.8604902525130225,4.3676259533156605,4.50505496600964,2.024485680226214,2.331993835573942,8.765171236852341,4.322161384942261,8.346969509928144,13.922597082405598,5.659388725930564,5.726990546061363,1.9070349705423506,2.649014990035575,1.9701185390015163,0.6291036470637665,10.548254736218405,1.1205739249304636,4.780492291079768
