Date,L1_BTC_Supply,L1_BalanceSheet_FED,L1_BalanceSheet_global,L1_Bitcoin_Wikipedia_Search,L1_Dollar_Index,L1_GLD,L1_HashRate,L1_M2_Liquidity,L1_Miners_Revenue_USD,L1_Mining_Difficulty,L1_Nr_Addresses,L1_Nr_Transactions,L1_OIL_USD,L1_QQQ,L1_TLT,L1_Ten_YR_USA,L1_USD_OnChain_Volume,L1_VIX,BTC_USD
2016-07-15,7.197210927555603,6.650366299503771,4.205577031201703,4.497468723709967,1.9836263008873751,2.1156770793320967,6.187006349006685,4.109159910732136,7.25163667891941,11.329192228003205,5.5684768018921975,5.315010480780102,1.6571515004416388,2.0170516582130795,2.0713461971413447,0.1354507172344989,9.110377793321872,1.1205739249304636,2.8222988712623667
2016-07-22,7.197588935569055,6.65052141149377,4.204766705525483,4.544427739353636,1.9848872092980916,2.1032562208161525,6.155972115266714,4.1091159980757945,6.9737638806504005,11.329192228003205,5.5632085911694205,5.311879440256843,1.66228552293302,2.0229177868401855,2.055296416071315,0.20248831212324636,9.056651184429533,1.1027766174985982,2.8136543654612702
2016-07-29,7.19793116759316,6.651372327089491,4.204090604354924,4.479848727409492,1.9888709715036996,2.101575241011131,6.136418454166287,4.109190309201101,6.938898805516058,11.329382625098534,5.561708426049351,5.32062840291602,1.6453239880657393,2.0300454896142046,2.056581412457357,0.19589966691856606,9.04945985709018,1.0799044842061745,2.81652631580174
2016-08-05,7.198249744906205,6.6497726327460445,4.204989261814892,4.521987527782068,1.980139772196245,2.110522358215323,6.193146078615215,4.1069757946555665,6.90602216000154,11.329382625098534,5.57233279603108,5.347735260651876,1.6190933146969158,2.0360416300813684,2.0651323999843902,0.1637575075058385,9.02403649355318,1.0744507147674758,2.7594109685207595
2016-08-12,7.19861688536723,6.649995826875069,4.206169998280113,4.994413945110615,1.9831299357575636,2.1056804733367267,6.22945453837013,4.110097904850166,6.920604132511252,11.305121714987951,5.585525022893312,5.350731345055744,1.6211762738482314,2.0418444887311127,2.0548631591342916,0.19920648387414752,9.114113656574066,1.0565237371698093,2.7687416685015274
2016-08-19,7.198972729050067,6.650203454872228,4.2056362829384595,4.524175348324216,1.9810026954798936,2.1051694332009077,6.17475410216873,4.11257148986498,6.899371900887274,11.305121714987951,5.5879287790494185,5.355480528682599,1.6482624221325994,2.043403686099953,2.0613599873027377,0.18041262873757635,9.027518245889802,1.062581991400033,2.7593353877819977
2016-08-26,7.199328967520456,6.64996500470889,4.20601876304191,4.463534660185131,1.975477772982329,2.10710817409128,6.221177399117028,4.1127323223010555,6.895378662997978,11.33721055951206,5.590656687763683,5.357855654508541,1.685920796291902,2.0436260408163704,2.0570916987453223,0.19810698496256407,9.000125007543264,1.0546130604006336,2.762956003515706
2016-09-02,7.199684571243462,6.650680448164804,4.2051742574162025,4.487491891558491,1.9803215846219597,2.100542860527035,6.154230609486415,4.111766433052562,6.902006292719159,11.33721055951206,5.594141467912316,5.3470309951064685,1.6779717472466695,2.0418444887311127,2.055994630355624,0.21351775446312143,8.974994396276355,1.1351326392397638,2.7598868249509914
2016-09-09,7.20003954153826,6.649131004070618,4.205233648055063,4.483515978390542,1.9817280129208001,2.102330779054406,6.225049885485895,4.111144848286746,6.893431554727655,11.343912335899791,5.580720726198766,5.340033990321459,1.6477740368482017,2.0431072359650724,2.0576305196272004,0.20303287507732157,8.967671649149166,1.0784568014586147,2.794599568642681
2016-09-16,7.200388404227089,6.649275845183546,4.2066014253663075,4.52628757258808,1.9792751309093164,2.1029479680053735,6.195694492133358,4.1148210758988855,6.907065714980325,11.343912335899791,5.591077333418257,5.337772353884382,1.6616234193398784,2.0324462759150097,2.0477766991882054,0.223236286231766,8.966933147867381,1.2430380486862944,2.7837464048052136
2016-09-23,7.200763315936652,6.651436483180563,4.208332441291181,4.565340058301314,1.9827685800090216,2.0971184158664053,6.1963613124381585,4.116239034861771,6.947122873343705,11.353787157991416,5.583054255081321,5.330605655484511,1.6337713337622062,2.044823741077024,2.0453024113147955,0.2307043072818442,8.931490078023078,1.1866738642661043,2.780259690476022
2016-09-30,7.201117064326663,6.650602005119608,4.205427383498394,4.540166740320993,1.9799124256038594,2.106020824331658,6.183772185130137,4.114807739766599,6.908577602207789,11.353787157991416,5.597531119469253,5.350418877383126,1.6481647741044814,2.0486576072257976,2.051922875277338,0.2081725292316758,8.940342436137533,1.089551881538446,2.784003569779971
2016-10-07,7.201494078617514,6.6485553507634725,4.204905542918162,4.472390727626629,1.979821425865041,2.0991279256166906,6.2311607394361666,4.1116925614544755,6.937889225857731,11.382426276284605,5.619625730769936,5.360123652046323,1.683407314242975,2.050086685218447,2.0541077207755585,0.20628605523044893,9.005127420203223,1.1235249796961542,2.7896018623546963
2016-10-14,7.201861898400371,6.649277111234501,4.203911634196482,4.48428559995001,1.98461729813213,2.0782392460616026,6.23723488714836,4.115407460663307,6.9359983488708385,11.382426276284605,5.6564072067353734,5.394877011027499,1.6973165537061377,2.0491712183174706,2.0433996084339894,0.2395497062870713,8.98490220448065,1.129689877451212,2.8047662183183193
2016-10-21,7.202202825835373,6.649110642570364,4.205413722479105,4.476614282032504,1.9913146833031385,2.0768588123493736,6.242483791480284,4.1171220848991235,6.917828627581115,11.412498764341562,5.623011545124123,5.372556430004212,1.701999461728151,2.044268066013805,2.0357771248980367,0.25382244586495184,9.044012456135157,1.207365060079148,2.7996506490611184
2016-10-28,7.20253497260289,6.650053090013571,4.20510162653138,4.493625323233193,1.9943171392414545,2.0821747820659535,6.323788731157765,4.1177782291127585,6.905854539975242,11.412498764341562,5.619563015399236,5.3675941717641225,1.7062909442266925,2.0479965300889535,2.0414168120931264,0.24054925066291863,9.048700281898272,1.1251558345481523,2.836476028894998
2016-11-04,7.202884559374222,6.648781998692641,4.204714342054125,4.503831523878041,1.9927743575173709,2.084862145589111,6.282470202494071,4.114781066273403,6.952117589542529,11.404180495780793,5.628009650946075,5.378365710564644,1.6875289680183385,2.0441198017616764,2.031998373311165,0.2659963772296399,9.068924075516337,1.2092468630793942,2.8463866015585984
2016-11-11,7.203228765157656,6.648661180029232,4.205318113085624,4.521856952170169,1.987085028258755,2.0947854656885805,6.165084603776217,4.116474911908331,6.975904696389085,11.404180495780793,5.635654472558688,5.389054140981703,1.644143047502518,2.0311322697243983,2.0370998984839384,0.25115134131702377,9.11074769595795,1.3523754994164294,2.8542878192726935
2016-11-18,7.203600214832934,6.648856189461783,4.204846901362684,4.567496891104223,1.994712989456355,2.0685568894132618,6.314526556453854,4.119209685279606,7.0082316968075995,11.40589283328139,5.666125226475829,5.41745508506616,1.649918717251584,2.039271392410688,2.003884572217454,0.3257208791488178,9.084026657184047,1.1513698525857836,2.873297345798798
2016-11-25,7.203979153410896,6.648714426294393,4.205116494361675,4.676190450971404,2.0052234209295867,2.0612639480551853,6.316650236461322,4.12070880475883,7.021120991200707,11.435262238871621,5.676642928093623,5.420327134358476,1.659821145002242,2.044934928257962,1.9996289390904178,0.3682868919972143,9.120359508488816,1.1089031405599357,2.869460544367539
2016-12-02,7.204319780010637,6.6498975188904,4.204200601943237,4.552169159911366,2.0064232433663176,2.0515769608264365,6.328232109011139,4.121080312769561,6.998198361367671,11.44994240229786,5.692713250276459,5.452799848314328,1.6633239465768164,2.050379177964391,1.9995209490170929,0.3751146808507997,9.130569069451537,1.0913151650674076,2.8870205794998753
2016-12-09,7.204672677698569,6.647999445723057,4.203871891658412,4.578387039710997,2.0033312440937494,2.049760549398713,6.312335916267673,4.120076840264236,7.009162034265126,11.45663873110842,5.692959536827832,5.445157225966959,1.7133225075515819,2.038896284113297,1.9959920922870154,0.3783979200106077,9.135953925507335,1.1498346931958798,2.8867613698521404
2016-12-16,7.205041202114649,6.648225114757986,4.205501361494529,4.520155886944864,2.0067654511471176,2.0429690793957236,6.28430719266743,4.12252714764831,7.04798721094544,11.457527305403918,5.707973383965385,5.454557629998133,1.711807229041191,2.052930810645884,1.9882985418807047,0.3916407011391181,9.12429971936507,1.070037866607755,2.893234520361536
2016-12-23,7.205397235589616,6.650402047191579,4.206158635378068,4.5350914864303675,2.0126263380802123,2.0336247834854477,6.311874944237473,4.123234046729735,7.032848498471714,11.491577184501882,5.681990782202838,5.43112633090753,1.7151673706168737,2.0545764185684043,1.9869658836612012,0.41447193017246353,9.132794673923856,1.086359823884986,2.9624498408163653
2016-12-30,7.205750273266464,6.650219003535726,4.2034800100194065,4.574760270266501,2.012879396177727,2.033142178288607,6.36986689121516,4.123910413686873,7.063393591137317,11.491577184501882,5.697288889096809,5.455462446764149,1.724439727146683,2.0567497621564823,1.9914623788117913,0.40534635724406953,9.27030149672522,1.0584260085271784,2.9818367212655508
2017-01-06,7.206112143261379,6.648501597178243,4.203921608638686,4.587576279180678,2.0102575404094516,2.039850180167987,6.394347129051099,4.123721006440036,7.1265493908431035,11.502001357873361,5.667411989850363,5.428241502536706,1.7301360138653417,2.050490249979328,1.995417492912426,0.3884564703103445,9.292975827360396,1.1473671066137994,2.9475121427037867
2017-01-13,7.206477086557794,6.648662545399635,4.205900928909671,4.8011497827828835,2.0095358818055282,2.048247531803974,6.405273352673715,4.125354374619764,7.164057660767083,11.502001357873361,5.693244284888665,5.45308627567232,1.7323133409727958,2.062955764635247,2.0016792296383144,0.3834562934415608,9.38873845727226,1.0538464151441114,2.9163644483442255
2017-01-20,7.20684003757754,6.648604805989607,4.204454336669494,4.739975600135856,2.0050946763824533,2.057704128052649,6.402923990409481,4.12610542027766,7.088168389392257,11.527500924347805,5.68856625727823,5.457433319327165,1.7190825650438086,2.067314923142666,2.003292936204773,0.37657697793930944,9.30780263170586,1.0503797385584979,2.950807686802154
2017-01-27,7.207237384088068,6.649408663027442,4.20603822330149,4.680290177595126,2.0032019373123107,2.0608866345245365,6.500408847289555,4.12495719373157,7.131819285285474,11.527500924347805,5.682855463629762,5.441512673439805,1.7194970014404756,2.0676321988367037,1.9983604187471993,0.3921691508328264,9.187227921845725,1.0622058073840956,2.9628474120521844
2017-02-03,7.207613163715464,6.648636895224223,4.2054976898161405,4.611330247651746,2.0022956772814373,2.05495758783765,6.5212469907586925,4.121704256737038,7.129376576727507,11.594351950611914,5.677695966146091,5.4327331921233375,1.7256666453580574,2.076525956446345,1.9972364286496749,0.39462675492362875,9.181613029365002,1.0244856645674052,3.005618019697788
2017-02-10,7.207985255625982,6.648738609255326,4.207052197769924,4.640411864776314,1.9994350618201109,2.0649444157671506,6.463984337792693,4.119931885456943,7.15859704608607,11.594351950611914,5.697031585365805,5.450863593899821,1.7310243945884343,2.0761114045121984,1.9958809862972238,0.3963737165627679,9.133876176371615,1.0402066381461912,2.998960793841629
2017-02-17,7.208335188561487,6.648968182790376,4.207290867001273,4.624983003206901,2.0034605452579344,2.070407316105079,6.492195785811837,4.123119580984389,7.163298134169605,11.625487951648376,5.71206158725748,5.474803600837251,1.7312663539969977,2.0819464885170813,2.002257113123625,0.3818367855563583,9.262261939657607,1.0354297534536907,3.0209451983453834
2017-02-24,7.208688532944102,6.648816122171061,4.207280993894225,4.619542008939222,2.0041063101507666,2.0707026608457157,6.50091101771005,4.1237765309154,7.158190591833976,11.625487951648376,5.694645681063408,5.456270573301886,1.7275412694383088,2.09015341105025,2.0006716705947767,0.3847117343985815,9.143569593374787,1.0603200200371,3.070588240085541
2017-03-03,7.209031525882979,6.650181394250702,4.207810728369917,4.648428321594245,2.0047081808114853,2.0780941393340497,6.5607759910976755,4.12386796752042,7.196921848877366,11.644221784289115,5.710312517943131,5.46699338026311,1.7323133409727958,2.091656333109758,2.0067294024779603,0.36492601734450897,9.228507367521365,1.059563428011916,3.108328194266184
2017-03-10,7.209398382772154,6.64914181768502,4.209159648475016,4.871094013678654,2.006637162984368,2.0700748341626274,6.538906656149341,4.124588988757964,7.269891706202884,11.648892159485314,5.728812882516418,5.494217029304712,1.726971598594126,2.094182913494824,1.9979920481235647,0.39654805593695236,9.322010936748098,1.0398105556599397,3.0462570760530174
2017-03-17,7.209740145911639,6.649319278361572,4.208923601588644,4.781288526444059,2.005395031886706,2.05963914294493,6.553054307210632,4.128660929854877,7.257269204404621,11.663483590087667,5.728004466493849,5.4711604806425,1.6856521991484972,2.0954075584260132,1.9902823877322198,0.4119562408177597,9.306440600855142,1.0666985447396267,3.030077283082171
2017-03-24,7.21009301883947,6.650266423521523,4.209918466274208,4.797641413381151,2.001300946234392,2.068148733043102,6.561304743004906,4.130401320160531,7.2613184163170965,11.6719925462238,5.719922178892153,5.455264583966926,1.688241785109638,2.097300421533873,1.9954005489148392,0.3981136791446017,9.401604435722192,1.0523090893663714,2.972989226855349
2017-03-31,7.210455302383636,6.65110697687075,4.209053814405363,4.756620896263784,1.9983901183454948,2.075035728152313,6.619296689982592,4.130375587431644,7.20042620452485,11.677337903399938,5.725709248700122,5.45417799469138,1.6809697295174841,2.0937905721776024,2.0035240475221046,0.380211258968918,9.378598889688847,1.112605002812894,3.033065717118561
2017-04-07,7.210797237478125,6.650270407341935,4.2082222673438,4.656960182742849,2.0015173702198092,2.074523892400456,6.525433549070792,4.1293708198719825,7.167895137224124,11.698653661807281,5.700516438256562,5.415761044721663,1.7041505037433406,2.099569988821638,2.0029127322322786,0.3794867971225959,9.371515891848127,1.09236969561125,3.0757257517248893
2017-04-14,7.211151923643,6.650757518248382,4.209974868469825,4.650560059460245,2.0050946763824533,2.0772225070826713,6.604614795118417,4.132957330935917,7.238252205331499,11.698653661807281,5.726971467346711,5.44420388905906,1.7180031822208623,2.0982228912965644,2.003831205577335,0.375297721112746,9.382885431636545,1.1095785430426106,3.070898210584802
2017-04-21,7.211491643011344,6.651713253602572,4.209764506704107,4.642988523072606,2.0024252541340544,2.0884904647771694,6.5561391906537345,4.134575506358859,7.237477950662741,11.716678271631135,5.716622964162648,5.4205455730906085,1.7257483354877663,2.0930251783483516,2.0136493426248885,0.3486942121619152,9.306797351375604,1.2030328880527443,3.0967849181827485
