Date,BTC_USD,Mining_Difficulty,M2_Liquidity,EUR_USD,JPY_USD,JPY_EUR,SPY,QQQ,EXSA,JPXN,IWDA,GLD,SLV,TLT,BND,BTC_Supply
2010-07-30,,,,,,,,,,,,,,,,
2010-08-06,0.002310982920895377,0.004608947482982184,,0.04090648192499269,-0.0015802456005022947,0.0007170078233309507,0.004286550560691937,0.005551748524980082,0.004751862688266328,0.005700780929815963,-0.0004406238180267863,0.004241531546151478,0.009589634881870701,-0.00013209307629291622,0.001255632441861776,0.0003362030633609625
2010-08-13,-0.012502296583895345,0.0,0.0005234217018921239,-0.09783067769185938,0.0006297464771398698,-0.005198775018399049,-0.007613594846396621,-0.011227580912391288,-0.004200694021873064,-0.010479733937252322,0.002110757622506121,0.0015952918707522468,-0.0063681796918246825,0.005114274816919728,0.0006369103919263708,0.0003362030633609625
2010-08-20,-0.005612700980182517,0.004608947482982184,7.033305402592838e-05,-0.006841947551906147,-0.0019117469302887269,-0.002101402733521218,-0.0016334301474878465,0.001214744476766727,-0.005481674167328698,0.0023717929691395856,-0.0019302804281396968,0.002157347386551045,-0.0029526850624304046,0.008465133267448577,0.0006650648268240467,0.0003362030633609625
2010-08-27,0.002811335915760882,0.004608947482982184,-0.0006641466949651731,-0.03216513608244542,-0.00264527648164381,-0.004150219378522002,-0.0014149026230025896,-0.0051946435127826485,-0.0005424320161327989,-0.00208674578343393,-0.0025663789320941044,0.001803017951290009,0.021341451847406212,-0.001521931679275279,-0.00024144151181215712,0.0003362030633609625
2010-09-03,0.024137053716433376,0.0,7.975636163526367e-05,0.03906680199548318,-0.00025679468112793646,0.001842213285716765,0.008392093592481276,0.011775390097961136,0.011879862515928652,0.0056804401782666325,0.00931148532068371,0.0014595142672169104,0.012900665232228992,-0.0032627977266066477,-0.00019808811163957163,0.0003362030633609625
2010-09-10,-0.005533992257101272,0.004608947482982184,0.001076117819211131,-0.04183300280750046,-0.0008582916604439328,-0.0029801022704472047,0.001193074468919031,0.0034422883532219117,0.005786459180787018,0.0035924509251679115,0.006714681316063231,-0.00022223049911274106,0.0,-0.0028670908499097703,-0.0008809330717711727,0.0003362030633609625
2010-09-17,0.010019758154882874,0.0,0.00016015370744315582,0.12462735341426101,0.005100513676342899,0.006503432539110593,0.0032240291103524665,0.00854299209879894,-0.0020345114732991387,-0.0014803630280192381,-0.0035294406873210837,0.004752681418153548,0.014774190388352704,-0.0014971592523017607,0.0006082944847112248,0.0003362030633609625
2010-09-24,-0.012214888925090595,0.004608947482982184,-0.00046577870614461503,0.06869208474680044,-0.0035279348208510086,0.0004764635252330063,0.00458866917702605,0.009131794770284252,0.0012755687937442417,0.004558060759585425,-0.003665461991229302,0.003547677414724504,0.01158433278791482,0.00419727506991574,0.0007882682031123966,0.0003362030633609625
2010-10-01,0.001333838265522136,0.004608947482982184,-0.0005448791300706191,0.07848162344756471,-0.0025209752056682966,0.002397387871173162,-0.00040790084501485246,-0.0034854224529838884,-0.0058998539958327045,0.0,-0.00712918591865741,0.003587827223372697,0.009854491167740287,0.0033715913783534113,0.0010043464134599223,0.0003362030633609625
2010-10-08,-0.028171389990422818,0.0,0.0011410143045211818,0.07183024888838885,-0.0032406254059420547,0.0016904214091950642,0.0037221694761042645,0.003978223003428871,0.004396382655003972,0.008927956735341747,0.0038718189931810088,0.0043440744042526624,0.015830925146858243,-0.0008721741652151227,0.0013838404039501206,0.0003362030633609625
2010-10-15,-0.028171389990422818,0.004608947482982184,0.00028625955734074005,0.031057642022786602,-0.0025179945516630164,-0.0002419098625141558,0.0021994544447558884,0.009089740307945293,0.004069065875296873,-0.0009553095947405499,0.0013048095163832318,0.0031199312099807752,0.01405292277375536,-0.009030263944085237,-0.001472339680878787,0.0003362030633609625
2010-10-22,-0.016588701835050457,0.004608947482982184,0.00029174313118751627,-0.03244517071627451,-0.00047472632367717704,-0.0028821692609234395,0.0012202513605832355,0.0007622532381927893,0.0026334752435657194,-0.0003835663284823543,0.003107110369575228,-0.006126812043828034,-0.013441768527413633,0.0025964644953149207,0.0008437498432647406,0.0003362030633609625
2010-10-29,-0.028171389990422818,0.0,-0.0008950958217051053,-0.03033237819794865,0.0010574717028426495,-0.0011928117936621518,0.0002617035265459755,0.0027237287231864915,-0.00250094987887306,-0.004254353827068069,-0.000771698542065713,0.0045283581818764684,0.019234396706486523,-0.0022380978958961295,0.00024043251786176612,0.0003362030633609625
2010-11-05,-0.028171389990422818,0.004608947482982184,0.00047736634308814807,0.10025615797183818,-0.002524998114155075,0.004574382724853443,0.007760638445502455,0.007351738937183772,0.007343634100757113,0.008545121588454663,0.008147736412363882,0.005720174572028558,0.025320063157841854,-0.005049110138720114,0.00041489022707796863,0.0003362030633609625
2010-11-12,-0.01213249429165264,0.004608947482982184,0.0007973747761529371,-0.12363751609061757,0.004560188167433976,-0.005027201264278025,-0.004555153114722987,-0.005663984376225617,-0.0015927641124613423,-0.0023949077607373637,0.0016593641007636162,-0.004052824730953919,-0.00805232717133364,-0.005307168580320543,-0.002323792798051394,0.0003362030633609625
2010-11-19,-0.028171389990422818,0.004608947482982184,0.00024341717100040405,0.008606790010697418,0.0030869791446748174,0.0035966624446321926,0.00016505712327874456,-0.0001986886040942215,0.0003687813083663727,0.008067764690577572,0.0001652122628410524,-0.0022893977433932067,0.014415381267796956,0.0019315811723392695,-0.00024336025312554632,0.0003362030633609625
2010-11-26,-0.012248637222586067,0.0,-0.00029862741837094475,-0.07547866289288907,0.00024329468134864918,-0.004764968680343373,-0.0027484168977698342,0.001486642975589536,-0.004451056559002575,-0.00637164591661421,0.004510654620123233,0.001404486205524691,-0.007022333597368147,0.0011786218096634382,0.0001825443599592358,0.0003362030633609625
2010-12-03,0.03192500620326297,0.004608947482982184,0.00026236168985982466,-0.032346027046039505,0.00032124685160939137,-0.001650512219282918,0.007484452230386074,0.005371236980809435,0.0070521761893391766,0.01020327103553087,0.004910135172001784,0.007479795940335654,0.027680158545322797,-0.00457235780529619,-0.0010698987200027377,0.0003362030633609625
